,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,"Next Generation Natural Language Interfaces for Data Extraction, Manipulation,and Visualization",United States Department of the Army,to Alvin Cheung,"The information deluge has greatly increased the difficulty for users to access and manipulate data. The proliferation of data processing frameworks does not help much in that regard, as users now need to master both the processing framework's programming interface and ways to express their data processing tasks using them. Interfaces that utilize natural language (NL) utterances to generate code have recently become attractive as they allow users to specify their computation without writing any code. Unfortunately, due to the ambiguous nature of NL and scalability issues, current deep learning-based code generators can only understand small fragments of NL utterances, and are often limited in their application domains and the complexity of the generated code. In this project, we will drastically improve the scalability and usability of NL-to-code interfaces by leveraging recent advances in deep learning, program synthesis, and mixed initiative user interfaces. Our focus will be on users with data interaction needs and are capable of basic programming tasks, but are otherwise non-experts in coding. Specifically, we will study the following aspects of the problem: - Current NL-to-code generators focus on generating code in isolation from the rest of the development environment. However, as code is rarely written entirely from scratch, such an approach misses the vast amount of code context that is available, such as the partial code fragments that users have written, program variables that are in scope, and the available code comments. To address this, we will develop new deep learning models and algorithms that leverage such contextual information together with NL utterances in code generation, for both disambiguation and improving training efficiency. - We will explore different modes of interaction to incorporate into NL-to-code interfaces during development. For instance, building mixed initiative interfaces that solicit input-output examples and demonstrations from users in addition to utterances, and integrating semantic parsing as part of code execution rather than a separate offline process. The latter will augment the code generator with runtime information (e.g., values of variables), which will raise new challenges in building efficient inference and memoization mechanisms to reduce code generation overhead during program execution. - We will investigate means to provide feedback to users. For instance, designing algorithms to effectively identify ""adversarial"" inputs that can be used to query the user to prune down the program search space, and constructing dialog systems that interact with the user to iteratively refine the generated code, for instance as a means to optimize the performance of the generated code over time. To evaluate, we will deploy our techniques and prototypes to solve classical code generation tasks, such as generating SQL queries from NL. We will also construct new tasks as well to showcase the power of our approach, such as data transformation (e.g., changing the shape of input data to call training methods provided by a machine learning framework), and generating interactive data visualizations from large data corpus. The PI will leverage his expertise in both formal methods and natural language processing in this project. He has a track record in publishing in those fields, along with multiple early career awards and best paper citations in the past. The Knowledge Systems Program (Research Area (c)(i)(3)) managed by Dr. Purush Iyer is best suited to review this ECP proposal.less","360,000",2021,2024
0,Research Area 8: Life sciences (8.1 biochemistry subsection) Engineering nanoscale protein containers,United States Department of the Army,to Danielle Tullman-Ercek,"The metabolic engineering field has made great strides in the last decade, as evidenced by the microbial production of artemisinin, 1,3- propanediol, and some biofuels, but future biochemical targets may necessitate specific control of the local chemical environment for cost- effective yields. Bacterial microcompartments offer tunable scaffolds to organize and sequester such reactions within the cell, and thus can serve as a new, multipurpose device in the synthetic biology toolkit. With this work, we develop design rules for assembling and using such a device. In this progress report, we outline our progress toward the previously delineated milestones and objectives. Notably, we recently published a paper in Journal of Biological Chemistry that describes how N-terminal tags can be used to control the compartmentalized levels of two proteins at once. We also gained a deeper understanding of mechanisms for tuning encapsulation levels, and made progress in developing assays that probe questions about microcompartment shell assembly. On all objectives, we are proceeding at or ahead of schedule, and we expect to continue to discern the key principles that govern protein self-assembly and cargo encapsulation.less","360,000",2015,2018
0,"Turbulence, symmetry, and the role of organism shape in perception: Fundamental Laws of Biology (3.3.1)",United States Department of the Army,to Evan Variano,"The goal of the proposed work is to describe the effect of symmetry-breaking morphology on how organisms perceive the world while suspended in a turbulent flow. The three components of the research are laboratory measurements, a stochastic model, and the exploration of how perception depends on organism shape and symmetry. Laboratory measurements will use unique and powerful techniques that PI Variano developed and used previously for measuring axisymmetric objects in turbulence. Custom- fabricated transparent particles will be constructed in a wide variety of fundamental and biologically-inspired shapes. Particle motion will be measured along Lagrangian trajectories, revealing the distribution of particle rotation and the scales at which particles filter the surrounding flow. The method is robust and quick, so that a large number of different shapes can be investigated in a short amount of time, revealing how different features affect the passive motion of particles in turbulence. A stochastic model will be created that incorporates the laboratory results and leverages recent advances in modeling the turbulent velocity gradient tensor. The model will predict the motion of particles as a function of size and shape. The shape-space will contain key features that may confer selective advantage on organisms, including fins, tails, dorsal-ventral differentiation, and anterior-posterior differentiation. The stochastic model will be used to test the following hypothesis: bilateral symmetry represents a maximum in Òperceptive stability.Ó Perceptive stability is the degree to which an organismÕs sensory system is able to engage with a single environmental cue. This hypothesis is formulated to apply to all environments, and the proposed work will test it in the specific context of turbulent flows. In such a context, the hypothesis is that bilateral symmetry minimizes fast rotations, compared to cases of spherical symmetry, radial symmetry, and complete asymmetry. The proposed work will address for the first time the biomechanical impact of organism shape on life in turbulent environments. These results will provide insight into the evolutionary history of animal life; the split between bilateral and radial organisms is one of the fundamental steps in early evolution, and is a possible reason for the Cambrian explosion of biodiversity. The results can also contribute to Òtrait-basedÓ ecology, in which trophic interactions are described in terms of how organisms experience the environment. Overall, the hypothesis to be considered herein is a potential fundamental law of biology, of basic interest to the field. The results could also be used practically to accelerate the field of vehicle design, by providing guidance on vehicle shape and location of sensors. The schedule of the work is as follows. Year 1 will include 10 months of continuous data collection, with 2 weeks spent on each of 20 particle shapes. Year 1 will also include analytic and numerical construction of the model. Year 2 will be focused on specifying the modelÕs free parameters using the laboratory data. During year 2, a second campaign of data collection will focus closely on 8 additional particle shapes, measured for 5-6 weeks each (11 months total). Year 3 will continue the second data collection campaign, with 4 more shapes measured for 5-6 weeks each (6 months total). The main focus of year 3 will be to use the numerical model to evaluate the hypothesis. Throughout all three years, results will be shared with the community; extra effort will be made during years 2 and 3, to integrate the results in the biological literature so that these new biomechanical results can support the existing genomic methodology.less","359,998",2016,2019
0,Orbitally Matched Electronic Devices Based on Graphene Nanoribbons,Defense Advanced Research Projects Agency,to Michael Crommie,"The contractor will create a new approach to realizing a low-voltage, high-speed logic switch that retains the basic characteristics of an insulated gate field-effect transistor. The targeted device incorporates several essential innovations that distinguish it from all previously proposed post-CMOS devices, promises to enable circuits and systems that realize the benefits of rejuvenated MooreÕs law scaling for several generations. Four tasks are planned: Task 1 Device Design and Modeling: Calibration of GNR-based OME-FET models and simulation of experimental OME-diodes using state-of-the-art non-equilibrium GreenÕs function techniques. Task 2 Molecular Synthesis: Molecular precursor library for assembling GNR heterostructures with different widths and edge-doping schemes, as well as single-junction GNR heterostructures for OME-diode implementation. Task 3 Atomic-scale Characterization: Tested strategy for assembling functional single-junction bi-segmented GNR heterojunctions with proper electronic structure for implementing OME-diode device. Task 4 Device Fabrication/Testing: Functional bottom-up synthesized GNR-based OME-diode devices utilizing two covalently joined GNR segments with different widths and doping type. Electrical characterization data for OME-diodes including contact resistance, and transmission probability (on-current) at low bias voltages in the 0.2-0.3 V range.less","353,900",2015,2016
0,Estimation and Model Selection in Heterogeneous High-dimensional Settings with Random Forests,United States Department of the Army,to Bin Yu,"The main goal of the proposal is to study the statistical properties of decision tree ensembles including Random Forests. In light of the empirical success of the Random Forest in supervised learning problems, especially for high dimensional data, the project focuses on the theoretical behavior of decision tree ensembles in terms of model selection properties. In particular, our goals are to leverage insights into Random Forests to develop novel methods that contribute to meaningful scientific discoveries. The project consists of several research thrusts. The first concentrates on developing a set of models of locally low-dimensional inhomogeneous functions and studying its minimax risk. Based on the proposed models, the second thrust emphasizes the statistical behavior of Random Forests, with a focus on feature importance scores, sample proximity measures, and model selection consistency. The third thrust is to design a novel decision tree ensemble, iterative Random Forest (iRF), that can achieve comparable prediction accuracy to Random Forests while producing more interpretable tree ensembles. Overall, our proposal addresses both the theoretical and practical problems related to tree ensembles, and in particular iRF. We will use techniques from high-dimensional statistics, non-asymptotic probability, and statistical learning theory to extract high order feature interactions.less","345,000",2016,2019
0,High-speed Volumetric Two-Photon Microscope for the Study of Neural Circuits,Office of the Secretary of Defense,to Jose Carmena,"The Defense University Research Instrumentation Program (DURIP) is designed to improve the capabilities of U.S. Universities to conduct research and to educate scientists and engineers in selected technical areas of importance to national defense. The ARO core program is providing funding to support the acquisition of research equipment and instrumentation for this purpose. This proposal is for the purchase of components from Scientifica to build a two photon microscope configured specifically for calcium imaging. The proposed system includes a motorized stage, movable periscope, resonant scanning system, data acquisition workstation, pocket cells and the necessary collection of optic components to record on the green and red channels. The laser system, from spectra-physics is a Ti:Sapphire laser in the range 690-1040 nm, to provide the emission light to excite the sample. Finally the 3D projector from Hitachi will be used to provide patterned photostimulation in the sample. The P.I., Professor Jose Carmena, of the University of California Berkeley will use the equipment to augment and enhance research capabilities in the area of high-speed imaging ofneuronal responses from lOOs of neurons simultaneously to understand the function, development, role in behavior, and dysfunction of neural circuits.less","285,766",2016,2017
0,High Fidelity Control of an Multi-Ion Register,United States Department of the Army,to Hartmut Haeffner,"Quantum information processing (QIP) relies on high fidelity control of complex quantum sys- tems. Arrays of trapped ions are a leading candidate due to the innate all-to-all connectivity of the qubits and long coherence times which enable complicated simulation and gate-based compu- tation. However, these rich dynamics cannot be accessed without reconfigurable gates across an ion register and small electric and magnetic field noise. Our laboratory has pioneered the scientific understanding and reduction of motional heating due to electric field noise, but so far has not put the infrastructure in place to scale up to high fidelity control of a multi-ion quantum processor. Here, we propose to upgrade an existing ion trap apparatus to a small scale quantum information processing device by adding a novel innovative reconfigurable single-ion addressing unit as well as a magnetic shield to improve coherence times. The apparatus features already a custom developed ion gun for surface treatment which does not impede optical access. We hope to improve both motional as well as electronic coherence of 40Ca+ -ions in a Sandia HOA 2.1 trap to 100 ms and beyond. We expect that this rare combination of long coherence times in a scalable room temperature surface trap with multi-qubit control will allow single- and multi-qubit operations on strings of tens of ions with fidelities in the range of 0.999 and above. This would enable studies of efficient calibration of ion trap quantum computers, methods to extend coherence times using auxillary ions, parameter estimation for multi-qubit systems, and certification of quantum processes.less","278,055",2021,2022
0,Tracking Hole Migration Dynamics with X-Ray Attosecond Transient Absorption,United States Department of the Army,to Daniel Neumark,"Photoinduced charge migration is a fundamental and ubiquitous phenomenon in chemistry, with applications in diverse areas including photosynthesis, photovoltaics, DNA-based nanoelectronics, and catalysis. Understanding these phenomena is key to the Chemical Sciences Program of the Army Research Office, with its focus on determining the pathways and intermediates for fast chemical reactions and energy transfer mechanisms in molecular systems. The charge migration dynamics induced by ionization, also known as Òhole dynamicsÓ, represent a purely electronic time scale in chemistry and occur on a timescale of less than 5 fs. As such, they can be probed using attosecond techniques available in our laboratory (1 attosecond=10-18 sec). In the proposed experiments, a few-cycle near infrared (NIR) pulse will ionize a target molecule by strong field ionization. The resulting hole dynamics will be probed by absorption of a broadband attosecond pulse, using attosecond transient absorption (ATA) spectroscopy at photon energies above 280 eV, the energy at which K-shell core-to-valence transitions in carbon become accessible. ATA in this soft x-ray region provides elemental specificity and is also sensitive to the charge state and chemical bonding environment of the atoms being probed. The proposed research focuses on three initial target systems: glycine, the simplest amino acid, uracil, the RNA nucleobase, and PENNA (2-phenylethyl-N,N-dimethylamine), a model system for hole transfer between two well-separated functional groups. All three molecules contain multiple chemically inequivalent first row atoms, each of which will have distinct and charge-sensitive core-to-valence transitions that can be probed in our experiment. In addition, PENNA is predicted to exhibit particularly pronounced hole migration dynamics upon ionization that result from electron correlation effects.less","266,667",2020,2021
0,A Cryogenic Magneto-Optical System for Probing Correlated Physics in Covalent Organic Frameworks,United States Department of the Army,to Feng Wang,"The purpose of this proposal is to acquire a closed cycle superconducting magnet and microscopy optical cryostat that will be integrated with existing tunable femtosecond lasers to create a new cryogenic magento-optical system for probing correlated physics in covalent organic frameworks (COFs). The closed-cycle superconducting magnet provides a magnetic field up to 9 tesla with low vibration, and the microscopy optical cryostat allows for sample cooling down to 4 Kelvin within the magnetic field. Coupled with the tunable femtosecond lasers, the cryogenic magneto-optical system offers the capability to perform broadband optical micro-spectroscopy and ultrafast pump-probe spectroscopy at different magnetic field strengths. We will utilize this new magneto-optical system to further the goals of our DoD MURI project entitled ÒCenter for Advanced 2D Organic Networks (CATON)Ó which is focused on developing new 2D covalent organic network and explore their novel physical and chemical properties. Many fascinating quantum phenomena arise from the competition between the kinetic and potential energy. In particular, strongly correlated behaviors ranging from magnetism to fractional quantum hall states can appear when the kinetic energy is strongly suppressed such as in flat electronic bands. Recent theoretical studies of our MURI team identified novel 2D covalent organic frameworks (COFs) exhibiting a flat electronic band. With strongly enhanced electron-electron interactions in 2D materials, such flat electronic band provides exciting opportunity to explore strongly correlated physics and magnetism in 2D COFs. The new magneto-optical system will enable the first experimental study of flat-band magnetism and correlated phenomena arising from strong correlation in 2D COFs. We will additionally explore magnetism in the heterostructure of 2D COFs and transition metal dichalcogenides (TMDCs), where the flatband magnetism of COF can couple to the spin-valley degree of freedom in TMDCs. Students and postdocs at all levels will be exposed to cutting-edge optical spectroscopy and 2D COF materials, and will learn how to develop new experimental probes and to interpret new forms of data relevant to understanding nanoscale electronic, magnetic, and optical behavior, as well as being schooled in how to deliver effective presentations and write impactful journal articles.less","248,127",2018,2019
0,Mycorrhizal potential to protect plants from pathogens and promote productivity,United States Department of the Army,to Claire Kremen,"Pollinators contribute to the production of three-quarters of crop species globally. Therefore, research that characterizes mechanisms that enhance pollinator populations and pollination services is critical to promoting food security. Soil microbial communities affect plant species in a myriad of ways. Soil microbial activity influence soil health with cascading effects on floral traits such as flower size and number, and nutrient composition of pollen and nectar. These floral traits affect pollinator resources, visitation and nutrition, and thus soil microbial communities indirectly have the potential to alter pollinator health and pollination services. The indirect connection between the soil microbes and plant-pollinator interactions is largely understudied. This project will investigate the connection from the soil microbiome (both beneficial fungi such as mycorrhizal fungi and harmful, pathogenic fungi) to floral traits, pollinator visitation and pollination, through a combination of molecular (i.e. ribosomal RNA sequencing) and biochemical characterization (i.e. high-performance liquid chromatography), greenhouse experiments and common garden observations in the field. Soil microbiome characterization will be completed in year 1 and the greenhouse experiments and common garden observations will begin in year 1 and be completed in year 2. This project will test the hypothesis that beneficial arbuscular mycorrhizal fungi (AMF) in the soil microbiome improve floral rewards and positively affect pollinators and pollination. Further, it will investigate whether AMF provide a protective function that prevents the detrimental effects of harmful soil-borne fungal pathogens that may decrease plant growth and, hence, the availability of floral rewards for pollinator nutrition. A combination of responses between pollinator and soil health will be explored: the effect of beneficial AMF alone on pollination and the effect of soil-borne pathogenic fungi with or without AMF on pollination. Elucidating the mechanisms by which soil health (e.g. diverse communities of beneficial AMF impacts plant-pollinator interactions will determine what factors support pollinator communities that could translate to increased food security. An expectation is that diverse communities of beneficial AMF will have both direct and indirect benefits on pollinators and soil health that may translate into positive effects on food security and pollinator community composition.less","246,576",2017,2019
0,Contact Lens Integrated Physiological Sensors,United States Department of the Air Force,to Gary Mikaelian,Tear film biomarkers have recently emerged as a promising diagnostic tool for a range of ocular and systemic diseases. Recent advances in tear film analysis have enabled the identification of specific biomarkers that can serve as reliable indicators of valess,"179,997",2023,2024
0,Large Multi-Modal Scintillators,Defense Threat Reduction Agency,to Ivan Khodyuk,"This work is focused on the development of fabrication technology for large form-factor scintillation crystals for multi-modal detection of radioactive sources, and development of mobile imaging and mapping instruments based on these large format scintillators.less","167,214",2023,2024
0,Ion microtraps with in-situ cleaning and integrated passive and active optical pathways,United States Department of the Army,to Mark Dugan,"We will design, fabricate, and characterize an ion microtrap equipped with an integrated in-situ cleaning capability and with integrated optical access ports. The trap will be made of optical quality fused silica. The trap design and the fabrication process will allow for future developments, such as the addition of an integrated oven, UHV-maintaining subsystem, and rapid trap exchange with interchangeable sockets. We will pursue two in-situ cleaning approaches. In a first approach, Argon-ions will be generated close to the trap and directed with fields onto the trap, where they will sputter away contaminants and impurities that generate electrical noises. In a second approach, we will heat the trap platform in a hydrogen atmosphere. The hydrogen will react with the electrode surface contaminants. Both approaches are compatible with optical accessing of the microtrap. We will also fabricate surface microtraps equipped with an unmatched optical accessing capability that provides collective addressing of the trapped ions, individual ion addressing, as well as efficient photon collection. We will provide means to route the optical signals into and out of the trapping region, as well as on and off the chip using optical fibers or waveguides that are not susceptible to misalignment.less","150,000",2015,2016
0,Variable Emissivity Thermal Control Capability Development for Space based Applications,United States Department of the Air Force,to Jianjian Wang,"Keeping an orbital asset at an optimal operating temperature is extremely challenging as orbiting spacecraft experience large temperature swings, the difficulty in getting hardware into space, the limited amount of volume and power available on spacecraft, and the restriction that any heat that is released from a spacecraft must leave radiatively. Radiative cooling using a high-emissivity coating proves to be a very effective way to reduce high surface temperature in orbital conditions where atmosphere is absent. However, the coating would continue to undesirably cool the surface at low temperatures, worsening the temperature swing. To address this challenge, various smart radiation devices are under development to realize variable emissivity based on the temperature of radiating surfaces. However, these devices require temperature sensors, control circuits, and additional electrical power input. In this STTR program, ACT and the UC Berkeley propose to develop a space temperature-adaptive radiative coating that automatically senses the temperature and switches emissivity from a high value at high temperatures to a low value at low temperatures. The proposed technology allows us to achieve large difference between low and high emissivity states (differs by at least 0.5) and provide excellent thermal control for both high and low temperature extremes.less","149,999",2022,2023
0,Fiber-laser-based Mobile Atomic Sensor (FIMAS),United States Department of the Air Force,to Richard Parker,"Environmental structures of interest like mountains, tunnels, and deposits of minerals, oil or gas produce distortions in the local gravitational field. Sensing gravity anomalies and comparing them to a gravity map can provide positioning immune to the drift of purely inertial navigation systems. Existing gradiometers with sufficient sensitivity are large and heavy, requiring manned aircraft and helicopters for their operation. This makes comprehensive high-resolution gravity mapping slow, risky in terrain-hugging (low and slow) flight, and expensive. We propose to develop an unmanned aerial vehicle with an integrated atom-optic gravity gradiometer. Such a system combines the unparalleled sensitivity of quantum sensors with the utility of an unmanned aerial platform. This sensor would eliminate risk to a flight crew, make surveying less conspicuous, and allow automated terrain-hugging flight. This, in turn, would enable measuring gravity with high spatial resolution, with high sensitivity, and at low cost.less","149,681",2020,2020
0,High Temperature Fracture Mechanics,Missile Defense Agency,to Shmuel L Weissman,"The objective of this project is to develop a capability to model fracture of materials used in hypersonic vehicles that results from hypervelocity impact while exposed to extreme temperatures. Symplectic Engineering’s approach addresses this challenge at two levels. At the computational level, a Relaxed Extended Finite Element approach is pursued to represent (possibly intersecting) fractures lines independent of the underlying computational mesh. This approach is integrated with strategies that facilitate the simulation of shock waves that may develop as a result of extreme pressure engendered by the hypervelocity impact. The other level addressed is that of the material models. In Phase I, Symplectic Engineering chose to consider polycrystalline materials, coated with a silica-based ceramic thermal shield. A viscoplastic model based on multiplicative decompositions of the deformation gradient (mechanical-thermal and elastic-inelastic) will be pursued for the polycrystalline material, and an elastic-brittle model will be adopted for the silica-based ceramic material. The models will be implemented and applied to simulate experiments selected from the literature that will demonstrate the feasibility of the proposed approach. Symplectic Engineering will also propose as set of tests, to be undertaken in Phase II, for the identification of material properties and model validation. Approved for Public Release | 20-MDA-10398 (2 Mar 20)less","125,000",2020,2021
0,Discontinuous Element Software for Computing 2D and 3D Failure of Materials under Ballistic Impact,United States Department of the Army,to Shmuel Weissman,"Adiabatic shear banding and spalling play an important role in material failure during ballistic impact. Modeling software that can accurately account for these failure mechanisms could benefit the development of new ballistic armor. Recently, researchers have made a number of theoretical advancements in understanding these two failure modes, which are yet to be worked into numerical schemes. Ad hoc formulations, such as viscoplastic regularization of discontinuities occurring at shear bands, are still the state of the art. This proposal offers the development of a finite element-based software that will do away with the ad hoc formulations, and will deliver accurate predictions of material failure across a wide range of loading rates. Multi-scale laws for the modeling of spalling and shear bands will be developed in Phase I. Numerical schemes for modeling discontinuities will also be developed. These models will be implemented in a finite element code, which will be used to conduct numerical evaluation of the proposed models. A detailed plan for the implementation, in Phase II, of two- and three-dimensional finite element software capable of accurately predicting material failure at high rates of loading will be presented at the end of Phase I.less","100,000",2007,2008
0,Solid Propellant Shock to Detonation Modeling and Formulation,United States Department of the Air Force,to Shmuel Weissman,"The objective of this project is to develop software capable of predicting shock-to-detonation transition (SDT) of solid propellant formulations. SDT is prompted by localized events, occurring at the meso-scale (material) level, and leading to hot spots (e.g., adiabatic shear bands, hydrodynamic hot spots, and void collapse), which trigger violent chemical reactions. However, for the reaction to be able to propagate, the diameter of the propellant must be above a (propellant dependent) critical value for which chemical energy generation exceeds loss processes. A multi-scale finite element based model is employed to simulate SDT in composite solid propellants. This approach permits the incorporation, in a single analysis, of meso-scale structure effects such as void collapse, with the macro-scale characteristics such as the external diameter and bore shape of the solid propellant. A coupled thermal-mechanical-chemical model represents the propellant. The proposed approach will be implemented in a nonlinear finite element code. In order to demonstrate the feasibility of the proposed approach, numerical simulations of the Naval Ordnance Laboratory Large-Scale-Gap-Test will be carried out. The results of these simulations will be validated against data obtained from real experiments.less","100,000",2008,2009
0,Robust Model for Behavior of Complex Materials during Spin Testing,United States Department of the Air Force,to Shmuel Weissman,"The objective of this project is to develop a practical finite element based simulation of spin-pit tests of discs, incorporating localized effects including: residual stresses, dislocations, and chemical-composition gradients. Some of these localized effects are introduced during the shape forming process. Disc failure in spin-pit tests critically depends on localized effects. A multi-scale finite element model is proposed that enables the incorporation of macro- and meso-scale effects in a single analysis. An important feature of the proposed approach is that it enables the simulation of localized effects that are arbitrarily oriented relative to the geometry of the finite element mesh. This feature is critical because it enables the simulation of the propagation of oriented localized effects, such as fatigue cracks, independent of the mesh geometry. A numerical simulation of a spin-pit test of a disc of simple geometry will be used to demonstrate the feasibility of the proposed approach. In this simulation, location-specific effects such as material properties, locked-in stresses, and dislocations present in the disc at the beginning of the mesh will be assumed known, and will be introduced through procedures developed in this project.less","100,000",2008,2009
0,High frequency (HF) direction-finding (DF) system based on an array of high-Tc superconducting quantum interference devices (SQUIDs),United States Department of the Air Force,to Stuart Berkowitz,"ABSTRACT: In Phase I, we will analyze and design a physically small superconducting antenna for HF DF. We will develop a set of target antenna specifications. We will model and simulate a superconducting antenna for this application, including control electronics. We will complete an array design and device fabrication. We will measure noise properties of high-Tc ion-damage junction SQUID arrays. We will gather enough information to estimate the technical risk. We will then have all of the building blocks to fabricate and test arrays in Phase II, so that the scaling behavior can be investigated. BENEFIT: Military Application: Microwave Communication Systems for ISR. Commercial Application: Magnetometer technology, such as satellite communications and biomagnetic detectors for magnetocardiography (MCG)less","100,000",2011,2012
0,New Mobile Game-based Application for Reliable Neurocognitive Assessment,United States Department of the Army,to Alexandra Geyer,"Superior cognitive function is necessary for Warfighters to be able to critically assess their surrounding environment, quickly and effectively solve problems, make decisions, and adapt to changing situations. Reliable assessment of cognitive status changes is not only important for Soldier performance, but could be critical for diagnosing various illnesses, including PTSD, chronic fatigue, and depression, as well as for identifying the effects of injuries such as Traumatic Brain Injury (TBI). We propose to build upon CogniZen, an existing game-based platform sponsored by USAMRMC, designed specifically for the rehabilitation and improvement of cognitive functioning for individuals with cognitive impairments. In the proposed effort, CogniZen will be extended to become a mobile application for the reliable and unobtrusive assessment of cognitive performance in real world settings, without the involvement of a trained administrator. We will utilize an innovative approach by transforming cognitive assessment tests into core game mechanics. The mechanics will ensure that the scientific integrity of the assessment is preserved, and will be represented within the game in a way that is both appealing and engaging. Overall, we believe that our approach will lead to increased use, better baseline data, and higher accuracy in the screening results.less","100,000",2012,2012
0,"User-Safe ""Virtual Laboratory"" Environment for High-Voltage Radiation Source Experiments",United States Department of the Air Force,to Thuc Bui,"The Computational Virtual Laboratory for High Voltage Radiation Experiments (VLAB) will be a computer-based laboratory for carrying out experiments with high-voltage, high-current electron-driven sources of electromagnetic radiation. Applications for the VLAB include studies of fundamental physics in the high-voltage, high-current environment; high power microwave sources for directed energy weapons; nuclear effects simulation; and novel imaging capabilities for medical or materials industries. This proposed development will leverage existing computer algorithms and computational tools to create a user-friendly environment for determining the impact of various geometries and configurations for high power electron and ion devices.less","100,000",2004,2005
0,Sensitive Magnetometer based on FM NMOR,United States Department of the Navy,to David Christian Hovde,"This Phase I STTR project will demonstrate that frequency-modulated magneto-optical rotation (FM-NMOR) can provide high sensitivity for an airborne magnetometer. FM-NMOR uses a diode laser to produce a coherent, aligned population of atoms. Polarimetry is used to measure the rotation rate of the atomic alignment, which is proportional to magnetic field. Both magnetometer and gradiometer designs will be evaluated for their capability to detect target magnetic signatures from a distance of 9000 ft.less","100,000",2004,2005
0,Nanoscale Chemical Analysis using Laser-Induced Breakdown Spectroscopy (nano-LIBS),United States Department of the Army,to Jong Yoo,"As nanotechnology fabrication develops internationally, the availability of tools for ensuring that materials and systems abide by their chemical design characteristics becomes essential. In order for nanotechnology to mature, diagnostic instruments must be developed to detect and analyze physical and chemical properties with spatial resolution much less than the dimensions of the nanostructures (materials and devices). The basis of this proposal is to address this need by expanding the capabilities of LIBS (laser induced breakdown spectroscopy) to the nanoscale. LIBS-based diagnostic systems have been developed for military and industrial applications because of the advantages of sensitive real-time analysis and in-situ measurement capabilities. The Phase I effort will demonstrate the feasibility of performing nanometer spatially resolved chemical analysis based on laser induced breakdown spectroscopy (nano-LIBS). The nano-LIBS system (to be prototyped in Phase II) will provide the capability for imaging the morphology of the sample, with selection of individual nanoparticles and nanostructures for chemical analysis . The proposed system will utilize NSOM (Near-field Scanning Optical Microscopy) ablation capability with nanosecond and femtosecond pulsed laser excitation, and intensified optical detection, to chemically analyze individual nanoparticles on surfaces (as opposed to particles in an aerosol stream) and nanostructures.less","100,000",2004,2005
0,Digital Beam Processing of Oxide Nano-electronic Devices (Digi-POND),United States Department of the Air Force,to Mark Bennahmias,"NexGenSemi Corporation/UC Berkeley team will explore the feasibility to produce high density LaAlO3 / SrTiO3 nanoelectronics using Digital Beam Processing (DBP). DBP is a modified resistless, maskless manufacturing technique (compliant to Executive Order 13329) performed within a single cluster tool with capability to perform patterned etch, deposition, and implant processes thereby reducing both direct and indirect costs and lead times. Direct growth of LaAlO3 / SrTiO3 material using patterned atomic layer deposition (ALD) is possible within such a process tool. The Phase I feasibility study will identify core DBP techniques for manufacturing high density multi-component oxide heterostructure (MCOH) devices.  The results will outline a test and evaluation strategy using transport and tunneling spectroscopy for process optimization during Phase II. The results will provide estimates of Phase III tool performance and include evaluation of throughput, feature size, overlay accuracy, dimensional control and other aspects of a production tool in conjunction with the core processes for fabrication of high-density MCOH nano-electronics.  The Phase I study will focus on newer multi-activation processes performed post-exposure including nucleation deposition, atomic layer deposition, and several post-exposure, low-dose etching techniques and how they emulate to MCOH device processing.   BENEFIT: The NexGenSemi Corporation/UC Berkeley team is presenting a disruptive technology for achieving high density nano-scale LaAlO3 / SrTiO3 devices using DBP. Realization of high density MCOH nano-scale electronics will have many commercial applications in the areas of ultra-high density memory and logic, quantum encryption, electronic functionality based on single electrons, quantum computing, and information processing. A successful outcome on this program will help find a solution to the current challenges for producing microelectronics in large volumes, rather than one-off devices as evidenced by the slowness with which the MEMS industry has evolved, and provide new enabling technologies that can deterministically with high precision and resolution provide process building blocks  beyond the 45 nm node.)less","99,999",2009,2010
0,High frequency direction-finding system based on high-Tc Ion-Damaged Josephson Junction SQUID arrays,United States Department of the Air Force,to Georgy Prokopenko,"ABSTRACT: The overall goal of this project is to develop a small size, weight and power Direction Finding (DF) system based on SQUID array technology. High sensitivity, linearity, wide bandwidth of SQUID arrays antenna sensors will be enable close spacing of smaller antennas even for HF range. The SQUID arrays will be fabricated using high-temperature superconductor ion damaged Josephson junction fabrication process suitable for integration of large number of SQUID devices on a single chip. This would afford the use of small size robust 70K cryocoolers and will make overall system suitable for airborne deployment. HYPRES and University of California team will design, simulate, fabricate and test SQUID arrays based on conventional SQUID cells and novel bi-SQUID cells. We will develop an optimal design for 2D arrays with area distribution to achieve the highest linearity. The ion-damage junction process will be perfected to reduce fabrication spread and achieve high integration density. The overall design of HF DF system will be analyzed to achieve the highest angular accuracy while minimizing the system footprint. BENEFIT: The developed compact SQUID array-based antenna technology can be used for wireless communication networks, mobile satellite communications, secure point-to-point microwave links, biomagnetic sensors, medical imaging, and geomagnetic prospecting.less","99,999",2011,2011
