,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Adaptive Visualization of Social Networks (ADVIS),Defense Advanced Research Projects Agency,to Amos Freedy,"This proposal is to develop a new system for Adaptive Visualization of Social Networks (ADVIS). Numerous social network visualization systems have been produced in recent years. But even in the few top systems cognitive science and design principles have been applied in an ad hoc and non-systemic manner. Accordingly, each visualization system is a one-of, which may be fine-tuned to a particular user goal and data set, but which can not adapt to rapidly changing user goals, data sets and visualization techniques. In our new approach, visualizations will be automatically generated based on user-defined goals, data set characteristics, and first principles in cognitive science. This will be a systematic and rigorous process, in which various visualization techniques are evaluated based on their utility for the current user goals and data set, as well as the compatibility of their underlying cognitive premises. The key innovation in our system is the explicit inclusion of all of these factors in an automated design process through the use of taxonomies for cognitive principles, visualization techniques, and user-goals. ADVIS will permit user-goals and visualization techniques to be specified and added to the system, so that optimal visualizations can be rapidly produced.less","100,000",2012,2012
0,High Efficiency Flexible Photovoltaic Blankets,United States Department of the Air Force,to Noren Pan,"ABSTRACT: MicroLink proposes a device that combines ultra-thin, high-efficiency, GaAs-based multijunction solar cells, made using our proprietary epitaxial lift-off (ELO) process, with a novel packaging approach that will result in high-efficiency, flexible photovoltaic blankets. MicroLink has developed a process that produces ultra-thin, flexible solar cells. In this project, these flexible solar cells will be incorporated into a flexible, polymeric solar sheet. The net result will be a sheet that has a high net solar conversion efficiency and that can be rolled or folded. BENEFIT: The ability to integrate highly flexible solar cells would provide a clear pathway towards the realization of a high efficiency solar blanket. Key areas of development to be accomplished in Phase I include interconnects, welding, and thin film packaging. The development efforts would lead to lightweight solar-powered battery charging units with widespread commercial potential in applications such as powering consumer electronics, sports, and camping.less","100,000",2011,2011
0,Workshop on New Architectures and Algorithms,United States Department of the Navy,to Dimitri Shlyakhtenko,"We propose to hold a workshop on New Architectures and Algorithms as part of our long program on Science at the Extreme Scales: Where Big Data Meets Large-Scale Computing. The motivation for the workshop comes from the increasing need to address challenges associated with the development of extreme-scale computers and the end of Moore???s Law. Such extreme scales machines will be of enormous value to a wide range of scientific and commercialapplications. Performance trends of the technologies underlying current Von Neumann architectures are reaching physical limitations, and even more exotic technologies like neuromorphic and quantum devices are being explored. These architectural changes will impact both numerically intensive and data intensive applicationsNew architectures and platforms call for new algorithms. In the near term, the cost of data motion will dominate the cost of computation, and thus there is increasing interest in algorithms that minimize data motion at the expense of additional computation. Such techniques involve algorithms that perform data-compression, communication and synchronization avoidance, in situ and in transit data analysis and other approaches.The aim of the workshop is to explore nexus of algorithms, architectures, platforms, Big Data, and high-performance computing.less","100,000",2018,2019
0,High Stiffness Passive Damping Concepts Using Materials or Innovative Mechanisms,United States Department of the Air Force,to Keith Denoyer,"This effort will investigate a recent breakthrough in damping materials developed under AFOSR sponsorship at UCLA for potential application to launch vehicle and spacecraft component vibration mitigation. CSA believes that the proposed effort is unique inthat it offers, for the first time, a practical high performance passive solution to the vibration suppression needs of several Air Force applications. More specifically, this effort concentrates on improved launch environment mitigation methods forsensitive payloads such as those envisioned for surveillance and directed energy applications. The focus of the investigation will be on a new magnetostrictive particulate composite (MPC) material, which exhibits high amounts of damping via stress-induceddomain wall motion of a magentostricive particulate cured under magnetic field in a host matrix material. Initial data suggests that the material has tremendous promise as a lightweight, high-stiffness, high-damping multifunctional material. This effortwill examine, optimize, and test the material in the context of the launch environment application.Goal of the research is to develop and demonstrate a multifunctional composite material that has both high stiffness and high damping. Commercialapplications for such a material range from high performance lightweight aerospace structures to automotive, sporting goods, and other industrial applications.less","100,000",2000,2001
0,Target Scene Resolution and Calibration Using Innovative Region Based Active Contour Techniques,Missile Defense Agency,to Berta Sandberg,"During terminal homing, when the interceptor aim point is guided principally by its IR seeker, there are many events within the seeker field of view (FOV) that can contribute to a failure to intercept. Some major events and associated IR image phenomena are: (1) Booster intensity overwhelming the intensity of the hard body. (2) Re-entry vehicle (RV) separation from a post boost vehicle (PBV), and (3) transient shock wave for an endo-atmospheric intercept. Given the stressing timelines of KEI, there is a need to quickly and accurately determine the precise location of the physical centroid of a ballistic missile hard body in order to find the desired point of intercept for the kill vehicle. A recently developed set of image processing algorithms developed at the UCLA Math Department will help solve this problem. These algorithms will differentiate several objects of different intensities, using the image data directly to find the centroid of the hard body. In this context, the only detection heuristic is that there may be more than one object within the images. The proposed image processing algorithms will be combined in an integrated fashion with the physical dynamics of the plume, shock wave and hard body. Our algorithms include feature detection, identification, tracking, and aim point selection. Approaches that will be investigated will include the following: 1. Image segmentation (active contour methods) to detect the separate parts of the boosting missile; 2. Use the object region rather then edge information for tracking; and 3. Considering that the image may be noisy. This approach has been successfully demostrated in a laboratory environment at UCLA on MIR ans commerciaal avaition applications.less","100,000",2004,2005
0,Miniaturized Thermal Energy Harvesting System,United States Department of the Air Force,to Enoch Lee,"The purpose of this proposal is to develop an innovative thermal energy harvesting system which is substantially superior to commercially available devices. PowerMEMS believes that wireless technology is revolutionizing the industrial instrumentation world, but the idea of periodically replacing batteries in thousands of wireless devices is unacceptable. Therefore, the key to developing a fully automated wireless based sensor network is providing remote power. To address this, PowerMEMS proposes a novel thermal energy harvesting system based on layered active materials. We propose using mechanically coupled thin film ferromagnetic alloy coupled with a thin film piezoelectric material. These novel active material thermal energy harvesting devices have potentially larger power/area energy conversion capability than currently available.less","99,999",2007,2008
0,Exploration of Acoustically Coupled Combustion Instabilities Relevant to Rocket Propulsion Systems,United States Air Force,to Ann Karagozian,The objective of this proposal is to investigate the combustion stability and flame dynamics of fuel droplets infused with nano particle substance additives and subjecting them to acoustic pressures in a controlled environment. This research will be directly linked to the AFRL RQRC intramural research titled “Dynamics of High Pressure Reacting Shear Flows”.less,"99,999",2019,2022
0,Dynamic Perimeter Surveillance by Swarms of Small Robotic Vehicles,United States Department of the Army,to Mathieu Kemp,"The goal of the proposed effort is the development and demonstration of an underwater plume monitoring tool. We propose to do this using a team of small underwater vehicles and an algorithm borrowed from the image processing literature. This system isexpected to provide vital support in three critical areas: drinking water supply surveillance, harmful algae blooms monitoring, and diver-based military missions.This effort will leverage an on-going university/industry collaboration between an image processing group (A. Bertozzi, UCLA) and an underwater vehicle research firm (Nekton Research, Durham, NC)). This collaboration has already produced workingmulti-vehicle algorithms for mine-countermeasures and for plume detection.The proposed system is based on a recent breakthrough in which an image processing technique called topological snakes was shown to be applicable to the multi-vehicle plume detection problem. The proposed effort will turn this breakthrough into a workingsystem. To this end, we will in Phase I provide a complete theoretical justification of the algorithm, including proofs of existence, uniqueness, and stability; examine critical issues related to its implementation on a live system.Since the algorithm is medium-independent, the findings of this effort are also applicable to teams of aerial or of terrestrial vehicles.In Phase II, we will perform a demonstration of the system using live vehicles. We will also design and test key upgrades, particularly: effect of number of vehicles; robustness under loss of robots and under limited communication bandwidth; stability improvements under low-bandwidth conditions; effect of plume dynamics; change in perimeter topology, i.e. fission and fusion; extension to three dimensional monitoring. This system is expected to provide vital support in three critical areas: drinking water supply surveillance, harmful algae blooms monitoring, and diver-based military missions.less","99,999",2002,2003
0,3 Dimensional Nano-Scale Reinforcement Architecture for Advanced Composite Structures,United States Department of the Air Force,to Junbo Gao,"This STTR Phase I project will focus on fabricating 3-D multi-scale macro/nanocomposites with carbon nanotubes (CNTs) integrated in carbon fiber preforms. The incorporation of nanoscale CNTs and conventional micro-scale carbon fibers into the polymer matrix will lead to a hierarchy of the reinforcement scales, ranging from a single fiber surrounded by a nanocomposite sheath to a bundle of fibers with inter-fiber nanoscale reinforcement, and a laminated or textile fibrous composite with nanoscale reinforcement bridging into the matrix-rich regions. The microstructure and performance of the composites will be characterized and analyzed. Process-structure-property relations for the composites will be established and feedback to improve the CNT deposition processes and also to understand the relation between the 3-D nano-structure and composite properties.less","99,999",2004,2005
0,Plasmonic Logic Devices,United States Department of the Air Force,to Vladimir Kochergin,"Digital electronics is approaching its limits in meeting the demand for increased processing speeds. Photonics, while promising high processing speed, is lacking integration capacity. Plasmonics promises to combine the information capacity of photonics with the integration density of electronics. The team of Luna Innovations, UCLA and Virginia Tech proposes to develop plasmonic logic devices and circuitry that will have an ultrasmall footprint, high bit rate, low power consumption, low insertion losses and spectral range compatible with presently used optical communication components. The proposed fabrication technique would be compatible with mass-production, offering low cost at high volumes. Such a device would provide the basis for future optical signal processing solutions and will ultimately lead to more powerful and efficient logic devices. In Phase I, the plasmonic devices and circuitry will be designed, the feasibility of the concept will be proven through modeling, key fabrication processes will be validated and the commercialization strategy will be enhanced. In Phase II, the design will be revised, a prototype will be fabricated and the commercialization strategy will be finalized. By the end of Phase II, an ultradense plasmonic logic gate will be demonstrated and fully characterized. In Phase III, Luna will commercialize the technology. BENEFIT: The unique performance features of the proposed ultracompact plasmonic active devices would make it an ideal solution for a number of important applications (e.g., optical communications, optical signal processing, etc.). The proposed technology has the potential to revolutionize the signal processing industry and may have a tremendous impact on US and global economies by providing a new platform for data processing and routing. The developed plasmonic logic devices will also find use in other applications such as data processing of military sensing systems. Luna’s previous work in the development of telecommunication components and testing equipment has attracted the attention of numerous OEMs who will consult with Luna to identify a commercialization strategy. By closely collaborating with industry principals, Luna’s technology will quickly transition from the laboratory to the market place and will be engineered to meet specific industry needs. The proposed technology will significantly reduce the size of present day optical components while increasing the clock speed of processors thus ensuring a high market impact and an outstanding commercialization potential of the proposed technology.less","99,996",2010,2010
0,Computational Methods for Feedback Flow Controllers in Aerodynamic Applications,United States Department of the Air Force,to Henry Carlson,"Clear Science Corp. and the University of California at Los Angeles propose to develop a versatile and comprehensive computational toolbox for designing feedback flow controllers in aerodynamic applications. Target objectives include separation control tomanage lift and form drag, control of transition to turbulence, turbulence control to reduce skin friction drag, increase mixing, or reduce heat transfer, and control of acoustical output (noise suppression). The toolbox will be modular withinterchangeable reduced-order modeling algorithms, system state estimators, and controller designs. We will leverage our team''s work in low-dimensional modeling, balanced order reduction, stochastic estimators, standard controllers for linear systems,and advanced modeling for nonlinear systems. Phase I objectives include demonstrating a prototype of the computational toolbox. The proof-of-concept prototype will target several feedback flow control applications involving different computationaldomains, flow conditions, and control input-output. Reduced-order models, estimators, and controllers will be designed for each application. A second objective is formulation of a Phase II development and test plan. The Phase II plan will includedevelopment of libraries of reduced-order models, estimators, and controllers for feedback flow control. Tests will consist of CFD, controller-in-the-loop simulations to demonstrate modeling and estimation accuracy, controller robustness, and interfacingbetween the computational toolbox and third-party software. The commercial product to be developed is a validated computational toolbox for designing feedback flow controllers in aerospace and industrial applications. The corresponding market includesdesigners of aerospace, automotive, and industrial systems for which flow control is critical. Potential applications of the software include control system designs for low-drag wings on commercial aircraft, low-drag bodies in high-performance automobiles,high-lift blades in rotorcraft, low-distortion jet engine inlets, and high-mixing combustors. Interfaces between the feedback flow control toolbox, commercial CFD codes, and software like Matlab will provide the conduit for commercialization, enablingengineers to incorporate flow control into the overall design process, perform control-in-the-loop simulations, and utilize standard controller designs.less","99,996",2002,2003
0,Throughput Optimization Via Adaptive MIMO Communications,United States Department of the Air Force,to Raghu Rao,"The Silvus team proposes to develop a highly scalabe radio technology based on mutli antenna radios (MAR) to meet the communciation needs of UAVs operating in NLOS multipath urban environments. Both the algorithmic and hardware design stress adaptability while stressing the need to track fast channel variations inherent in UAV based platfroms and will feature adaptable modulatoin, coding, bandwidth and carrier frequncy along with the necessary intelligence to configure the unit to meet mission requirements. Channel estimation and tracking algorithms for high doppler environments will also be featured, along with the use of multi antenna techniques to provide improved jammer immunity.less","99,994",2005,2006
0,Atomic Layer Deposition of Lead Zirconate Titanate Thin Films for PiezoMEMS Applications,United States Department of the Army,to Narsesse Nersessian,"A big challenge in atomic layer deposition (ALD) of complex metal oxides is that the ALD temperature for one constituent oxide is often different from that of another. Researchers at University of California Los Angeles (UCLA), have developed thermal and radical enhanced ALD processes to address these concerns and realized the synthesis of many complex metal oxides, including PZT. Maritime Applied Physics Corporation (MAPC) is teaming up with UCLA to leverage this previous research and develop atomic layer deposition of PZT for MEMS scale actuation.less","99,991",2012,2012
0,Development of Navy Wave Rich Collaboration for Command and Control,United States Department of the Navy,to Robert Wong,"The SOLUTE team’s Phase I technical approach consists primarily of a feasibility study assessing the viability of a Navy implementation of the algorithms, standards, and protocols that comprise Google's Wave technology. Of specific concern is Wave’s ability to handle varying bandwidth and DIL communications channels associated with Navy platforms. While computer science research in the field of operational transform theory points positively toward a viable Navy implementation of the Wave Federation Protocol, detailed examination of the specific algorithms in collaboration with Wave project engineers at Google is required. Phase I includes assessment of Wave’s capability to fully handle the functionalities and capabilities required by Navy C2 needs. Our research will investigate this from a general perspective, conducting a thorough analysis of baseline functionality requirements for web-based applications. Additionally, our research will specifically explore wave gadgets and robots for supporting rich collaborative mapping and rich collaborative chat applications. Lastly, the Wave client in its current form neglects robust security measures. This research will include identification of minimum security and role based permissions required to support the Navy C2 hierarchy.less","99,971",2010,2011
0,Advanced Transport Damage Tolerant GLARE Hybrid Bonded Wing Structure,United States Department of the Air Force,to Larry Bersuch,"The Air Force Next Generation Transport will apply advanced hybrid material forms to meet stringent weight and cost requirements and will consist of unitized structural concepts as a result. Glass-Reinforced Aluminum Laminate (GLARE) is a new class of fiber metal laminates for advanced aerospace structural applications. GLARE laminates offer a unique combination of properties including outstanding fatigue resistance, high specific static properties, excellent impact resistance, and ease of manufacture and repair.  GLARE laminates can be tailored to suit a wide variety of applications by varying the fiber/resin system, the alloy type and thickness, stacking sequence, fiber orientation, surface pretreatment technique, etc.  The Air Force, Navy and major military aircraft contractors have invested significant resources developing advanced out-of-autoclave bonded joint technologies that offer military platforms 15 to 30 percent weight and cost savings compared to conventional metallic structures. Three-dimensional woven pi-preform joints are also very tolerant to manufacturing flaws and damage after impact. Under this STTR program, Aurora will develop unitized bonded structure that applies the impact and damage tolerant GLARE materials to skins, spars, ribs, and skin stiffeners, while also attaching the members together in a co-bond assembly that joins the structural members with glass 3-D woven pi-preforms in an out-of-autoclave co-bond cure process. BENEFIT: The need for out-of-autoclave bonding processes, hybrid GLARE structures, and advanced joining methods for aircraft structures is driven by stringent requirements on the next generation Air Force transport aircraft, as well as lightweight structures for both commercial transportation and the space industry. As a leader in the development and manufacturing of composite and metallic structures for defense systems, Aurora is ideally positioned to develop and productize hybrid aircraft structures fabricated using out-of-autoclave processes and advanced joining techniques.  The technology developed as a result of this program would find applications in both aircraft and spacecraft programs.  Aurora will work to develop this technology and transition any processes or techniques developed during the course of this program to the military and commercial sectors. Application of this technology to US Government programs will help to allow advanced integrated aerospace structures design and increase performance through advanced materials while simultaneously decreasing manufacturing costs.  Aurora will market the processes and tooling techniques developed during this program as a tool in the acquisition and development of new aircraft programs in both the military and commercial sectors.)less","99,947",2009,2010
0,Joint Transport and Routing Optimization for Adaptive Satellite Networks,United States Department of the Air Force,to Alain Teil,"ABSTRACT: Efficient routing strategies combined with robust transport protocols are paramount in new generations of satellite networks which encompass diverse constellations located at different orbits. Compared to older bent pipe satellite systems with no onboard IP routing and processing schemes, the newer generations offer a lot more flexibility. Accordingly, the impact of cross-layer approaches and joint optimization of routing and transport protocols need to be investigated for heterogeneous GEOstationary (GEO) + Low Earth Orbit (LEO) satellite networks. To respond to this challenge, we propose Joint Transport and Routing Optimization for Adaptive Satellite Networks (JTRO-ASN). This powerful framework intends to boost network usage and to improve end to end performances over satellite channels. JTRO-ASN sense and exploit network and transport parameters, using adaptive schemes to enable the protocol stack to maximize system efficiency. The aforementioned cooperative mechanism, by bypassing the strict OSI layer boundaries facilitates dynamic information distribution and exploitation where it is needed. JTRO-ASN can handle diverse aggressive space channel conditions employing adaptive protocols customized for satellite networks applications. A cross-layer technique grants the stack layers to share relevant information to facilitate exploitation of the data. JTRO-ASN improves overall network throughput and latency. For a given domain, additional flows are supported simultaneously over several links. Furthermore, JTRO-ASN delivers enhanced reliability, robustness, and scalability in dynamic network situations. The JTRO-ASN methodology is an ideal choice to provide the most favorable route, the finest transport protocol tuning, and the best possible link management in harsh space conditions. BENEFIT: In order to meet the modern military mission critical operation requirements, secure, high bandwidth for a large number of heterogeneous war-fighting users is required. UC""s proposed IP-based satellite network architecture will greatly benefit the Air Force""s satellite communication programs by enabling the linkage of user preferences and network conditions, and significantly reducing both latency between network nodes, and transmission failures, among other identified objectives. UC""s technologies will greatly enhance communications at the tactical edges, increasing mission efficiency and effectiveness and enhancing Air Force program objectives overall. Moreover, an enhanced and effective broadband satellite communications system is a critical component of the DoD""s force transformation to a network centric state. Defense: Key Structural changes outlined in the U.S. DoD""s FY 2011 budget will increase demand for secure, broadband satellite communications through increases in targeted personnel such as Special Forces, as well transformation of Army Multi-functional and Functional Support (MFF) brigades to a modular design [K11]. Enhanced satellite capabilities will, under the future paradigm, be driven down through the brigade to the company level. The growth rate of the military satellite communications sector is projected at 5.6 percent annual growth over the next ten years, dependent on the advent of critical enabling technologies like what UC proposes here [F10]. Current DoD programs which would benefit from UC""s enabling satellite communications technologies include numerous ISR programs which will require significantly increased and reliable communications capabilities to deliver performance projections, as well as the UAVs which carry the ISR payloads and communicate with other mobile machines. Specific programs include the Global Hawk vehicles and the upgraded Predator drone, Gray Eagle. Transition opportunities for the proposed technologies exist within the Wideband Global SATCOM Deployment (currently consisting of 6 satellites, $182 million was recently authorized to start work on a seventh satellite, with as many as 12 WGS satellites in the projected pipeline). UC is determined to demonstrate success with the Air Force as its initial customer and then expand its product offering to other service branches and agencies. To ensure a successful transition of the technology, UC""s strategy includes partnering with Lockheed Martin Space Systems during Phases I and Phase II to facilitate efficient development and transition of the technology into their ongoing programs. UC will also pursue contacts within Cisco Systems Inc. and Intelsat General Corp. to follow up on their capabilities demonstrations and evaluate collaboration opportunities. Commercial Applications: The commercial potential for the proposed technology is significant and slated to grow substantially. Satellites worth a total of $250 billion should be launched over the course of the next 15 years, with 1,600 satellites by 2025 [NSR11]. Drivers for this growth include GEO ComSat replacement, government contracts, Science and Navigation missions, and the Ka-band/HTS""me too""syndrome [NSR11]. UC""s proposed routing technologies will be critical enabling components in support of this growth. UC""s proposed technologies will also provide critical capabilities to the commercial Mobile Satellite Services market, which relies on reliable connection between heterogeneous, mobile devices. The global MSS market will grow to $10.2 billion in 2020, more than doubling from today""s volume [NS11]. The world Satellite Machine-to-Machine communications sector of MSS supports applications used for logistical tracking, telemetry, remote monitoring, geo fencing, security, and scientific monitoring, providing various benefits for industries ranging from agriculture to retail. This sector is strongly dominated by the United States which holds 62 percent market share and its revenue is estimated to reach $1.9 billion by 2016 [D10]. UC will analyze optimal transition plans and entry points within this value chain over the course of Phases I and II to effectively maximize the commercial potential of the proposed technology. Commercial Transition: During Phase I, UC will conduct research to identify optimal product insertion points and will address key market questions to establish the commercial viability of the proposed technology and establish the right relationships to develop the technology for the commercial markets. UC will identify additional potential vendors and partners and engage in discussions with them and their key suppliers and partners to ensure timely and cost-effective distribution of the proposed technology. UC will establish an ongoing dialogue with program managers of divisions through which transition of the technology is anticipated and contracting partners to identify user requirements and facilitate a seamless technical and commercial transition in Phase II and beyond. UC will also leverage its existing relationships with Program Managers within the Air Force and Lockheed Martin to gather user requirements and establish testing protocols early, facilitating a more efficient transition into the marketplace. UC intends to market the technology developed in Phases I & II in one or more of the following ways: 1) Partnering. Under this approach, UC will partner with hardware manufacturers and system integrators to develop and market UC""s routing technologies as components of satellite payloads and communication hardware systems with expanded functionality. Of primary interest to UC are prime contractors and major providers of communications technology to Defense such as partner Lockheed Martin, with whom UC has a long-term partnering relationship. 2) Direct licensing. UC""s technologies will also be directly licensed to satellite services providers and satellite mobile devices interested in integrating them into their communication hardware, systems or platforms. 3) Services. In conjunction with the above approaches, UC will offer customized services to develop solutions tailored to customer needs in particular industries or research areas based on UC""s superior understanding of the routing architectures and related components and algorithms.less","99,936",2012,2012
0,Direct Numerical Simulation of Hypersonic Boundary Layer Transition for Heat Transfer Prediction,United States Department of the Air Force,to Sivaram Gogineni,"The prediction of laminar-turbulent transition of hypersonic boundary layers is critically important to the development of hypersonic vehicles that are to be used for rapid global access. Boundary layer transition has first-order impacts on aerodynamic heating, as well as drag and control of hypersonic vehicles. The success of transition and related heating prediction relies on the good understanding of the relevant physical mechanisms leading to transition. In spite of considerable efforts in experimental, theoretical, and numerical studies, many critical physical mechanisms underlying hypersonic boundary-layer transition are still poorly understood. The purpose of this STTR Phase I effort is to develop, validate, and demonstrate a robust and accurate DNS computational tool for predicting wall heat transfer rates in transitional hypersonic boundary layers. The DNS can also predict the heat transfer overshoot at transition. The main idea is to develop DNS tools for the simulation of complete transition process of hypersonic boundary layers over blunt cones under realistic freestream noise and other disturbances. There are four specific research tasks to be carried out in a nine month period for the proposed STTR Phase I project. First, we will develop and validate a prototype 3-D DNS computer code for hypersonic boundary-layer transition and heat transfer prediction. Second, we will validate the new DNS computational tool against benchmark experimental datasets obtained from the open literature. Third, we will conduct some initial DNS of boundary layer transition on hypersonic boundary layer over a blunt cone for Mach 5.5 flow over blunt cones, which correspond to Stetsons shock tunnel experiments. The transition simulation consists of separate receptivity and nonlinear breakdown simulations. Fourth, we will begin efforts for developing a product usable by a non-specialist, and formulate plan for Phase II development. BENEFIT: Military applications include Long-Range and Prompt Global Strike Options and Rapid Access to Space. Commercial applications include commercial space access, supersonic civilian transport, and aircraft engine design. The CFD software to be developed under this program will also be useful for academic and research institutions.)less","99,920",2009,2010
0,Novel Volume of Solid Technology for Nonlinear Aeroelastic Stability Analysis,United States Department of the Air Force,to H.Q. Yang,"Morphing technology enables aerospace vehicles to achieve a broader range of operational modes. Computational aeroelastic and design analysis tools of these vehicles must be able to handle arbitrarily large deformations and shape changes. Innovative Volume of Solid technology is proposed to cast structure/body-dynamics equations in an Eulerian reference frame, preserving the order of accuracy of the fluid and structural differencing methods. In this technology, a unified equation is derived, which requires no moving mesh or grid generation, and imbeds all the interaction forces between fluid and solid. Typical CFD codes may adapt this technology through addition of source terms related to the body motion and by changing effective areas. The technology is especially designed for arbitrary large and quick shape change and deformation in nonlinear aeroelasticity analysis. The developed modeling technology will provide more accurate descriptions of the aerodynamic forces placed on aircraft wings. In Phase I, an in-house multi-physics code will be modified to include the structure/body dynamics in an Eulerian frame. The technique will be evaluated for a telescoping wing case. An existing MEMS-instrumented flapping wing experimental test will be adapted to provide data model validation, A complementary computational-experimental study is planned for Phase II. Future validation, verification and simulation of realistic morphing air vehicle concepts, and its implementation in other DoD CFD codes will be carried out in Phase II.less","99,891",2006,2007
0,Reconfigurable All Optical Information Processing,United States Department of the Air Force,to Paul Hines,"The team of MicroXact, Inc. and UCLA proposes to engineer revolutionary nonvolatile reconfigurable plasmonic gates for information processing. The unique approach allows one to program any gate between four different states, thus allowing tremendous opportunities to engineer all-optical Field Programmable Gate Arrays (FPGAs). The proposed gates can be used in any computing architectures, such as conventional optical processing, or optical cellular automata. Gates modulation is nonvolatile and one can use proposed solution to built reconfigurable memory arrays. The proposed reconfigurable gates, if successfully realized, would allow one to build all-optical information processing engines with unmatched speed, functionality, integration density and low power dissipation. Specifically to the Air Force the proposed solution can provide integrated processing platforms for Unmanned Aerial Vehicles (UAVs) and other devices where processing speed and integration density are critical. Reconfigurable plasmonic gates will allow the development of an optical DSP and FPGAs thus permitting innumerable potential applications. In Phase I the team will develop a thorough model, will design 1st Generation logic devices and will validate experimentally key physical processes. In Phase II the team will develop integrated reconfigurable plasmonic gates and will thoroughly test it. In Phase III MicroXact Inc. will commercialize the developed technology. BENEFIT: Proposed technology will result in the number of applications. Proposed reconfigurable plasmonic gates will provide integrated processing platforms for Unmanned Aerial Vehicles (UAVs) and other devices where processing speed and integration density are critical. Reconfigurable plasmonic gates will allow the development of an optical DSP and FPGAs for tomorrows high speed networks, and the development of programmable optical logic gates will have innumerable potential applications. More immediate applications include utilizing the base platform, the highly integrated reconfigurable plasmonic switch, as integrated high bandwidth modulators. Ethernet over WDM will be used for packet transport and IP/MPLS/Ethernet will be used for data transport in near future. Optical  FPGAs and DSPsare the main candidates for this technology.)less","99,885",2009,2010
0,Developement and Testing of Thin Film Shape Memory Effect Optical Membranes,United States Department of the Air Force,to Peter Jardine,"The development of optical coatings utilising smart thin film shape memory alloys will be investigated using several techniques. The coatings will be placed on optical quality membranes. Processing conditions to ensure compatibility with the polyimidewill be investigated including the use of both sacrificial layers and conversion coatings to generate the desired heterostructures. In addition, optically smooth thin film Shape Memory Alloys will be attempted. In this study, Shape Change Technologies will be providing both deposition studies and optical characterization and control of the material. This will include both surface roughness measurements and single point actuation measurements on the material.UCLA will also generate thin film material and perform thermo-mechanical characterization of the thin films, including transformation temperature characterization, stiffness and dynamic loss measurements.These measurements will be integrated in an FEMmodel of the membrane Finally, we will generate using Labview, a simple control module to control a single point on the membrane. Samples will be delivered to the Sturctural Dynamics group at AFRL (Albuquerque) to generate detailed studies of the thin film behavior usinginterferometry. Thin film Shape Memory alloys as part of an adaptive optical systems will generate significant interest in the areas of biofluidic analysis. Optimized processing conditions of the thin films for reproducible control is required, and thisresearch allows this development and process refinement. Successful development of smart SME membranes in other areas will also benefit.less","99,869",2001,2002
0,"Low Control Voltage, Thin Film Multiferroic Tunable Devices for RF Applications",Defense Advanced Research Projects Agency,to Tracy Lee,We propose a novel suspended multiferroic thin film structure fabricated by semiconductor processing technologies as the basis for the approach to designing the multiferroic microstrip-based circuit elements such as tunable filters. The proposed approachless,"99,745",2014,2014
0,Hybrid Energy Harvesting Systems,United States Department of the Air Force,to Nersesse Nersessian,"ABSTRACT: Efficiency of solar cells is typically low reaching on the order of 10% for commercially available cells. Furthermore, efficiency decreases by 0.5% for every degree increase in operating temperature. In order to increase the efficiency of the conversion of solar radiation per unit area to electricity it becomes advantageous to combine the solar cell with a thermal energy harvester. Acting as a thermal backplane, the thermal energy harvester increases the efficiency of the solar cell itself by keeping the solar cell from overheating, as well as allows for the harvesting of additional energy in the form of the suns""heat [2]. For this approach to be successful a thermal energy harvester possessing a high efficiency, high power density and that can be manufactured in a compact thin module is necessary. The magneto-thermoelectric generator developed by researchers at UCLA has the potential to possess such properties. As such, Maritime Applied Physics Corporation (MAPC) in collaboration with University of California Los Angeles (UCLA) proposes to combine the magneto-thermoelectric generator with solar cells to create an efficient and power dense hybrid solar energy harvester. BENEFIT: MAPC foresees numerous applications for the proposed technology. Applications are available for both the stand alone thermal energy harvesting (i.e. with the magneto-thermoelectric energy harvester) where solar energy is not available as well as the proposed hybrid energy harvester where solar energy is readily available. Potential markets for our technology exist in industries employing a broad range of portable and remote low power electronic devices would benefit from a high power density thermal energy harvester. Low power electronic devices primarily exist in wireless sensor networks (WSNs) used for applications such as condition monitoring, and in radio frequency identification (RFID) tags used, among other things, for inventory tracking. Wireless sensor networks (WSNs), could be expanded with additional nodes, functionality and accelerated rate of data transmission utilizing our proposed technology. Sensor networks and clusters, found today in health monitoring of oil refineries, power plants, civilian structures (e.g., bridges), aircraft, automobiles, ships and trains, could be powered via harvested waste heat, with an attendant reduction in the use of batteries.less","99,666",2011,2011
0,A Novel Single Sideband Suppressed-Carrier (SSB-SC) Technique for High Dynamic Range Analog Applications,United States Department of the Navy,to Sudhesh Mysore,A novel technique for achieving SSB-SC is proposed for achieving high dynamic range in analog applications. The technique employs an intracavity modulator together with an intracavity filter that blocks the modulation sidebands from being re-circulated. Spurious-free dynamic ranges (SFDR) exceeding 120 dB/Hz2/3 is achieved using this novel technique. Development of a prototype photonics circuit with 20 GHz bandwidth and instantaneous bandwidth greater than 1 GHz will be demonstrated.less,"99,595",2005,2006
