,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Nanoindentation system for the comprehensive mechanical characterizations of soft biological tissues,United States Department of the Navy,to Shengqiang Cai,"FY21 DURIP Funds for:Nanoindentation system for comprehensive mechanical characterizations of soft biologicaltissues with heteroge nous propertiesIn the DURIP proposal, we request funding to purchase a nanoindentation system forcharacterizing and analyzing the distribution of mechanical properties of soft biological tissues.Such characterizing capabilities are critical for constructing a high-fidelity human digital twin,which are indispensable for the numerical simulations of human bodies subject to variousmechanic al loadings. To demonstrate the new research capabilities in the PIs lab, in the project,we will use the nanoindentation system to obtain high resolution maps of frequency-dependentloss modulus, storage modulus, phase lag angle, water mobility and fracture toug hness of porcineliver and kidney.The nanoindentation system will also greatly enhance the research capabilities of currentlyfunde d projects by the DoD that the PI has been involved in. Those DoD funded projects includeinvestigating cavitation in soft materials and tissues, designing artificial muscle for biomimeticsoft robots and creating stimuli-responsive mechanical metamaterials. The r equestednanoindentation system will allow us to accurately characterize the local mechanical properties ofvarious materials in all those ongoing projects. We will also make the nanoindentation systemaccessible to other researchers from the PIs institute. It ha s been evident that their researchprojects funded by the DoD or other agencies can also greatly benefit from the capabilities of th erequested nanoindentation system.Furthermore, the PI will introduce the nanoindentation system, the corresponding experimentalte chnique and the underlying theoretical foundations in the courses being regularly taught at UCSDby the PI. The undergraduate and gr aduate researchers working in the PIs lab will receiveprofessional trainings on operating the facility and conducting data analysi s. Such experience canbe extremely valuable for those students who may work on the areas of interest to the DoD.It is understood t hat any developmental items and specially designed parts, components,accessories and attachments fabricated under any Department of Defense award resulting from thisproposal are being developed for civil or potential military applications.Budget JustificationT he requested budget is completely based on the quote from the vendor as attached. 100%of the requested fund will be used to purchas e the Nanoindentation System as listed in theproject narrative. Additional cost for the maintenance of the Nanoindentation System i n thefuture will be covered by future federal funds such as the funds from NSF, DOE and DoD.In addition to that, the Department of Mechanical and Aerospace Engineering at UCSDcommits to provide a one-year fellowship to a graduate student to conduct the research described in the project narrative.less","364,344",2021,2022
0,N00014-17-1-2501 Expansion: Holographic array for determining structural acoustic properties Expansion,United States Department of the Navy,to William Kuperman,"N00014-17-1-2501 Expansion: Determining the scattered acoustic pressure field from objects undergoing vibrations and/or incident fields is of great interest to the Navy. Recently we have developed a new metrology that is poised to recast and reshape target scattering measurements in acoustics. To facilitate this development the proposed system will enable collection of acoustic data scattered from any arbitrarily shaped resonant object. The principal purpose is to enable the in-depth exploration of basic research questions in acoustic scattering and radiation of submerged objects. The system proposed is a unified set of equipment that provides the nec""essary information for constructing the three matrices,which are then used to determine the acoustic scattering signature of the ar""bitrary object in any exterior medium.Standard experimental methods require the acoustic signature be acquired when the object is p""laced in the medium of interest, whereas this method allows the acoustic signature to be acquired in any medium and in a non-anechoi""""c chamber. Existing multimillion dollar systems are much larger, costlier facilities to construct, maintain and operate and further,"" only provide water in situ results not easily translatable to determining the scattering properties of an object in embedded in arbitrary media such as a sediment. The in-air measurement using the DURIP equipment proposed is based on the rigorous theory and pilot experiment for monostatic or bistatic scattering already accomplished in our previous ONR research.less","361,006",2017,2018
0,Nanopore Formation in Lipid Bilayers: Insights from Mechanochemical Models,United States Air Force,to Padmini Rangamani,"The objectives in this work will be to investigate (a) the role of lipid orientation and rearrangement during the formation of nanopores, and (b) the impact of nanopore formation in biochemical signaling in neurons. This will require new mathematical models to explain the mechanics and energetics of nanopore formation and predict the rearrangement of lipids in the membrane. These models will then be used to investigate the interaction between pore formation and calcium-mediated signaling in neurons.less","360,000",2015,2018
0,Tracking Ultrafast Charge Dynamics in Energy Materials with Atomic Specificity,United States Air Force,to Wei Xiong,"I propose to design and construct a table-top ultrafast X-ray spectrometer that can track thecharge dynamics in complex energy materials with unprecedented atomic/chemical specificities ina label-free manner. Currently, there is little experimental approach that can reveal theatomic/chemical sites around the charges as charge separation, recombination and migrating occurin solid state materials. Thus, there is lack of knowledge of the relationships between localatomic/chemical site of charges and the charge dynamics. The proposed spectroscopy will fill thisvoid and lead to develop new energy materials with atomic precision.Using this new spectrometer, my team will investigate the charge dynamics of hybridperovskite solar cell materials – a material with up to 20% power conversion efficiency and greatpotential to be used in warfare and civil settings. Its photophysics is yet understood, which is alarge obstacle to further improve its efficiency and stability. In particularly, the physical origins ofits low electron-hole recombination rate and low density charge traps – two key properties behindits superior efficiency, remain unclear. We aim to reveal the origin of these key properties usingthe atomic/chemical specific time resolved x-ray spectroscopy. This proposed research will deepenour understanding of the fundamental photophysics of perovskite, which is critical for improvingits efficiency and longer lifespan.less","360,000",2017,2020
0,Global Seafloor Mapping with Satellites and Ships Assisted by Machine Learning,United States Department of the Navy,to David Sandwell,"""Marine gravity and bathymetry are foundational data, providing basic infrastructure for military,scientific, economic, educational, and political work. Auxiliary products such as the gravity-to-topography correlation coefficient, are used by the by the Naval Research Laboratory as part of their global seafloor characterization program. Moreover, our predicted bathymetry model is used as the foundation layer for the GEBCO/Seabed 2030 project and we are collaborating with the four GEBCO data centers to expand and improve the coastal and deep ocean bathymetry sounding data -base and to highlight uncharted areas for future surveys. Satellite altimetry provides the best means for deriving these models at global scale and over the last 25 years, we have developed the necessary infrastructure to process all available altimetry data for optimal gravity field recovery and bathymetry prediction. Over the next 3 years, three currently operating satellite altimeters CryoSat-2, SARAL/Altika and Sentinel-3 will provide a wealth of new marine gravity data. In addition, the Surface Water and Ocean Topography (SWOT) mission, due to launch in September 2021, will begin providing next Generation, swath altimetry data that will revolutionize space based gravity field recovery. We will also continue to assemble what is likely the largest set of edited global depth soundings (shallow and deep ocean) from a wide variety of sources. These soundings are currently being used as a training set to develop machine learning algorithms for assisting in the editing of newly acquired data and in the recovery of previously misclassified data that were erroneously discarded. We have recently engaged in collaboration with the Naval Research Laboratory Stennis Space Center (NRLSSC), who are working on highly complementary machine learning applications for improving the accuracy of our seafloor prediction workflow and we plan to solidify and expand this collaboration over our next research cycle. We propose to : Improve the accuracy and spatial resolution of the global marine gravity using new satellite altimeter data collected by SARAL/Altika, CryoSat-2, Sentinel-3 and eventually SWOT. Refine machine-learning algorithms to recover sounding data that were mis-classified as erroneous. Use these improved gravity maps along with our global compilation of soundings to refine a 15-arc second bathymetry model (SRTM15+V3). Better connect the mid- and deep-ocean bathymetry with the higher resolution coastal bathymetry being compiled by other groups (e.g., GEBCO and NOAA). Work with NRL scientists to develop a machine learning algorithm to produce synthetic seafloor with appropriate roughness in areas having no soundings. Prepare the next generation of scientists for ocean research. We will coordinate our research efforts with the Naval Oceanographic Office, the Naval Research Lab, The National Geospatial-Intelligence Agency and make thesegrids available to Navy labs, defense contractors, and the general public.""less","360,000",2020,2023
0,Trust Affordances in Human Automation Teaming,United States Air Force,to Laurel Riek,"Background: As robots make the transition from tools to teammates, it is crucial that there ismutual understanding and well-calibrated trust between humans and machines. Withoutthis understanding, people can over-rely on automation (i.e., complacency), or under-relyon automation (i.e., resistance). Either outcome degrades the effectiveness of humanrobotteams.Current automated and robotic systems are not designed to afford trust. To humans,machines are complex, remote, and opaque. To robots, humans are merely issuers ofcommands or obstacles to be avoided.less","359,997",2017,2020
0,Holographic Array for Determining Structural Acoustic Properties,United States Department of the Navy,to William Kuperman,"Determining the scattered acoustic pressure field from objects undergoing vibrations and/or incident fields is of great interest to the Navy. Recently we have developed a new metrology that is poised to recast and reshape target scattering measurements in acoustics. To facilitate this development the proposed system will enable collection of acoustic data scattered from any arbitrarily shaped resonant object. The principal purpose is to enable the in-depth exploration of basic research questions in acoustic scattering and radiation of submerged objects. The system proposed is a unified set of equipment that provides the necessary information for const""ructing the three matrices,which are then used to determine the acoustic scattering signature of the arbitrary object in any exteri""or medium.Standard experimental methods require the acoustic signature be acquired when the object is placed in the medium of inter""est, whereas this method allows the acoustic signature to be acquired in any medium and in a non-anechoic chamber. Existing multimil""""lion dollar systems are much larger, costlier facilities to construct, maintain and operate and further, only provide water in situ"" results not easily translatable to determining the scattering properties of an object in embedded in arbitrary media such as a sediment. The in-airmeasurement using the DURIP equipment proposed is based on the rigorous theory and pilot experiment formonostatic or bistatic scattering already accomplished in our previous ONR research.less","359,743",2017,2018
0,Human Networks: From Algorithmic Models to Global Behavior,United States Department of the Army,to Massimo Franceschetti,"The major goal of this project is to determine to what extent complex interactions between human agents can be modeled and predicted using the mathematical tools offered by the engineering discipline. We want to explain and predict large-scale outcomes observable in a population of intelligent agents using simple models of local interactions. Despite their simple rules of interaction, these agents must have the descriptive power of the real population, and explain large-scale observations. The model should also be prone to rigorous mathematical analysis, allowing us to make predictions. When compared with real data, the model should be able to explain how global behaviors can be triggered by events and conditions that would not be apparent in controlled, small-scale experiments. On-going work includes models of segregation and population dynamics, spreading of viral epidemics, and cooperation algorithms. Currently, our approach uses mathematical models and analysis of data from massive online social networks. Our preliminary results in this first phase of the project marked important steps towards the understanding of the collective dynamics of complex human systems and can provide relevant guidelines in a variety of strategic decision-making scenarios. These include understanding of adversarial networks triggered by segregation models, revolutionary triggers, and sustainable societal norms.less","358,313",2015,2018
0,(MINERVA DECUR) ECONOMIC INTERDEPENDENCE AND NATIONAL SECURITY IN THE 21ST CENTURY,United States Air Force,to Erik Gartzke,"Economic interdependence is multidimensional, frequently asymmetric, and varies substantially over time. The effect of economic linkages also varies by topic and context. As with many literatures in the study of international security, research on interdependence further conflates distribution and process (who gets what versus how actors conduct the competitive process). To date, studies of the relationship between economic interdependence and conflict have focused overwhelmingly on the far-too-narrow relationship of the economic interdependencies between states. Indeed, in the late 1970s Robert O. Keohane and Joseph S. Nye advanced the concept of complex interdependence to describe the myriad of ways in which states were increasingly bound together economically. To be sure, interdependence also includes trade, but Keohane and Nye pointed out, there are several other, arguably more important, aspects of globalization. Our understanding of the effects of interdependence have been hindered by a narrow focus on trade flows. There are also reasons to believe that other aspects of interdependence (commercial, financial, monetary) are much more important to economic statecraft. To accurately characterize interdependence and understand its effects, we explore these more diverse elements.less","355,559",2020,2022
0,Using Random Fields to Study Acoustic Structures,United States Department of the Navy,to William Kuperman,"We propose to use random noise fields to study the structural acoustic and subsequent scattering properties of complex objects. The motivation of this research is results from earlier work that came from our last ONR core programs supported by Code 31 and Code 32. The preliminary research also involved NRL~s Dr. Earl Williams who spent a sabbatical at SIO to get involved with our noise correlation processing and has now subsequently obtained an NRL 6.1 program applying this work to determining the acoustic scattering properties of UXO~s (Unexploded Ordinance) that are buried in sediments. The program proposed here will also allow us to continue this collaboration. This difficult theoretical problem is complicated by external loading of the embedded object thereby requiring the combination of data and theoretical derived matrices with different degree of freedom to be stably inverted to predict scattered fields. This research will involve the mathematical physics of scattering, state-of-the-art numerical methods and data analysis.less","350,215",2017,Summarize
0,Designing Safe Discussion Spaces by Anonymizing Communication Style,United States Department of the Navy,to Kamalika Chaudhuri,"Statement of Work:The grantee will perform the following tasks:Task 1: Anonymity Metric Design; The goal of this task is to design a new anonymity metric that applies to stylometric applications, and to design mechanisms that enforce this novel anonymity metric. Task 2: Measuring Anonymity; The goal of this task is to design methods for evaluating the amount of anonymity offered by a (possibly human-generated) process. This is easy for automatic processes, but non-trivial when humansare involved. The grantee will then perform crowdsourcing studies to determine the impact of different parameters on a crowdsourcing system that anonymizes communication. This is divided into three tasks (Tasks 3-5). Task 3: Length of text; The crowdsourcing system designed will break down text into chunks and give it to other participants toanonymize. The grantee will examine the impact of length of the text chunks on anonymization performance through pilot crowdsourcing studies. Task 4: Number of participants; The crowdsourcing system will determine the effect of the number of participants on anonymization performance through crowdsouring. Task 5: Design the reassembly process; The goal of this task is to do pilot crowdsourcing studies to figure out impact of the reassembly process. The grantee will also look at crowdsourced reassembly as a local optimization process and examine its convergence properties.Objective:In many situations, free speech is only possible under the guise of anonymity. For example, in a country like Egypt, where agents of the state may be monitoring the conversation, participants who engage in political speech may only be able to do so under anonymity. However, if writing samples from individuals are available, it is possible to determine the authorship of a piece of text from the writing style using modern stylometric methods, even when there are a large number of candidates for authorship. The objective of this project is to design algorithms and principles that will allow us to anonymize text according to writing style using crowdsourcing. These algorithms may then be used to design discussion spaces where individuals can communicate freely without fear of being recognized. Approach:The grantee will address the algorithmic aspects of the problem, and conduct small pilot studies in order to validate the proposed approaches. In particular, the grantee will (a) come up with a new principled framework for anonymity that is suitable for this problem and propose methods that enforce this kind of anonymity (b) come up with a way of evaluatingthe amount of anonymity achieved empirically and (c) analyze the anonymization process and carry out small scale crowd-sourcing studies to validate our analysis.Overall Merit and ONR Mission/Relevance:This project is directly related to ONR's mission of creating a safe and secure cyber environment, which enhances anonymity of activities in cyber-world, and ensures that eavesdroppers cannot effectively exploit cyberspace and impair its safe and secure use. Designing algorithms and principles that anonymize text by writing style will allow us to design anonymized communication fora where participants can safely speak their mind without fear of their identity being compromised by eavesdroppers and malicious adversaries.less","349,996",2016,Summarize
0,Vertical-Cavity Surface Emitting Phase Shifter (VCSEP),Defense Advanced Research Projects Agency,to Shaya Fainman,"This program seeks to develop the technologies necessary to demonstrate planar, millimeterscale, transmit & receive, non mechanical beam steering optical phased arrays. The objective is to develop optical array element photonic integrated circuit unit cells with a high fill factor aperture and integrated amplification and in Phase 2 tile unit cells, assembling a larger, coherent higher-power aperture. The scope of this effort is to advance the performance metrics of small foot print, integrated photonic phase shifters for application to large 2D optical beam forming arrays.less","349,664",2018,2020
0,Nonlinear Data-driven and Structure-preserving Hamiltonian Model Reduction,United States Department of the Navy,to Boris Kramer,"B. Kramer, University of California San Diego (Principal Investigator)Z. Wang, University of South Carolina (co-Investigator)H. Shar,ma, University of California San Diego (Senior Personnel)Computational modeling, simulation and control of physical systems characte,rized by Hamiltonian mechanics are essential for many naval applications, such as ocean flow modeling, plasma physics, and continuum, mechanics models that follow a principle of least action. Due to high model complexity, the associated transient models are high-di,mensional and nonlinear, and pro- duce massive data through numerical simulation. Efficient reduced-order models (ROMs) for the ev,olution of these high-dimensional systems are needed for long-term prediction and model- predictive control. Model reduction has bee,n successful in many compute-intensive applications. However, when these techniques are applied to Hamiltonian systems, the surrogat,e models lose their underlying physical meaning, and violate mechanical andmathematical structures. From a mathematical perspective,, Hamiltonian systems have additional physical and geometric structures in the form of symmetries, symplecticity, first integrals, an,d energy preservation. Those properties need to be preserved in time and space discretization, and particularly in data-driven reduc,ed-order modeling which is the focus of the proposed work.This project will develop a mathematically rigorous nonlinear structure-pr,eserving data-driven reduced-order modeling (SP-DDROM) strategy for Hamiltonian systems. This will produce computationally efficient, structure-preserving ROMs through learning from high-dimensional data. First, we will develop a new structure-preserving operator l,earning framework for Hamiltonian systems that also applies to noncanonical structures. Second, we will derive certifications for ac,- curacy, mechanical and mathematical properties of the obtained ROMs. Third, we will develop a transfer learning method for data-dr,iven ROMs that addresses the need to update ROM basis functions for convective and highly transient systems. Fourth, we will develop, and test these ROMs on a variety of applications with naval relevance. For example, ocean simulation models can be formulated as a,Hamiltonian system, and since they often have to be simulated for decades to centuries of real time, ROMs play a crucial role in eff,iciently making long-term predictions.Approved for public releaseless","348,247",2022,2025
0,Indelible Security for Cyber-Physical Systems,United States Department of the Navy,to Farinaz Koushanfar,"Overview: Massive numbers of smart cloud-connected devices, also dubbed as the Internet of Things (IoT), arepermeating our physical"""" world (homes, hospitals, bodies (wearable devices), factories, and transportation to name a few) to gather/analyze data and act on"" the insight derived. The complex IoT ecosystem and the abundance of interfaces via multiple small devices renders it vulnerable to"" a host of nefarious security and privacy attacks: the edge devices sense the physical entities, accumulate private data, or activat""e/control tangible equipment with the potential of causing damages to the real-world. The available methodologies for conventional cloud security do not scale well tothe edge devices.Intellectual Merits: This proposal suggests a multi-pronged approach to compre""hensively address the IoT security vulnerabilities. More specifically, the proposal is focused on three separate but interrelated th""rusts. The first thrust is centered on security primitives that are rooted in the physical nature of the IoTs. These primitives prov""ide a solid basis for securing small devices (e.g., key generation, transient key exchange, and fast authentication) by attesting to"""" thechip physical properties, as well as leveraging the properties of the communication and sensing channels. The second thrust is"" centered on secure and private gathering of data and matching of content on the distributed nodes. More specifically we research multi-party secure computations of various complexity and privacy guarantees. The third thrust is concerned with performing more sophisticated data analytics on distributed devices such as nearest neighbor searchand machine learning. The physical nature of the netw""ork extends the vulnerabilities to the physical world suggesting threats to human lives, transportation systems, and other critical"" infrastructure. The stringent performance and security requirements of IoTsmakes them an immediate example of a physical-digital e""cosystems where innovations are critical to keep pace with the growing amounts of complex data, real-time monitoring of the space. W""""e shall provide methods for authenticating data, software, and firmware on the devices and among the transiently communicating devic""""es, as well as secure and private gathering and analysis of data. In particular, we consider methodologies that have the potential t""""o scale tolarger IoTs. Broader Impact: The results of this project will enable effective, scalable, practical and fundamental solut""ions for design and optimization of secure IoTs that directly translate to stronger cryptography and security for a myriads of modern tasks with sensitive data on constrained devices. The project has wide reaching applications from military to civilian usage. They"" include secure processing of medical, sensor, and monitoring data, as well as personal, industrial, government, and military cloud"" computing/data analytics. The research program is interdisciplinary and integratesknowledge not only across the fields of hardware design and security but also from optimization and machine learning. The resulting software tools andhardware modules will contribute to a lively and interactive education in security and will be relevant to a broad set of developers outside academia who design secure algorithms and applications. The PI plans to embark on an ambitious educational program that targets both undergraduate/ gra""duate students, and also addresses issues related to outreach. The PI has a track record for mentoring women and continues to play a"" major role in engaging graduate women in ECE as well as outreaching to younger generations of women and minority students.less","348,160",2017,2019
0,Livewire2: Surface Wave Generation of Electrical Power for the Wirewalker Profiling System,United States Department of the Navy,to Andrew Lucas,"Small-scale variability in the upper ocean inuences air-sea exchange processes as well as the local optical and acoustic environments. It represents a major source of uncertainty in remotely sensed imagery and is only crudely parameterized in Naval operational models. Our group has spent over a decade re ning the wave-powered Wirewalker pro ling system in order to investigate these small-scale, rapidly evolving upper ocean processes. The Wirewalker has been successfully utilized in a number of recent DRIs. At present, thedeployment endurance of the Wirewalker system is limited by onboard battery capacity. Here we propose to leverage the Wirewalker plat""form and the previous DURIP-supported development of a free-ooding generator to produce the Livewire-2"""""""" pro ling system. The propo""sed system will use ocean wavesfor vertical vehicle propulsion and to produce electrical power for onboard instrumentation, allowing prolonged collection and telemetry of data at high sampling rates. Livewire2 would represent a major stepforward in environmental monitoring of the ocean, with broad applicability to current and future Naval needs. The prolonged deployments it will a ord can bridge the sampling space between high frequency ocean variability (e.g. diurnal cycling) and sub-seasonal to seasonal variability (e.""g. the Madden-JulianOscillation). Additionally, as this proposal will produce a DRI-ready"""""""" version of Livewire-2, data gathered b""y the system will form a signi cant component of Ph.D. projects for current and future students, including the incoming student supported by Lucas' recent ONR YIP award.less","346,656",2019,2020
0,High-Density Hybridized CMOS-RRAM Integration and Low-Noise Characterization of Large-Scale Neuromorphic Compute-in-Memory Arrays,United States Department of the Navy,to Gert Cauwenberghs,"Unmanned fleet/swarm Navy operations require persistent autonomy and resilience in adaptive natural intelligence on the edge, enabling their effective use in environments where direct human participation poses great risk to warfighter health and mission effectiveness. For greatest mobility and agility, these need to operate at extremely low size, weight and power (SWAP). This calls for a concerted effort in the fabrication and characterization of custom reconfigurable large-scale neuromorphic hardware at extreme efficiency and density. This acquisition and procurement of infrastructure equipment facilities and microfabrication in the Defense University Research Instrumentation Program is in support of research being conducted as part of the Office of Naval Research Science of Artificial Intelligence Program towards large-scale spike-based neuromorphic systems with persistent online deep learning. To attain record levels in high-density, low-energy operation of massively parallel neuromorphic hardware developed in this research, we target custom fabrication and experimental characterization of vertically integrated complementary metal-oxide semiconductor (CMOS) neuron arrays and emerging technology memristive crossbar synapse arrays. Specifically this DURIP will provide the following instrumentationresources to this research: 1) a low-noise, precisely temperature controlled probe station for acquiring and analyzing current-voltage characteristics across very large crossbar arrays of memristive elements such as the resistive random-access memory (RRAM) adaptable synapses under development; and 2) custom high-density hybridized integration of RRAM synapse arrays at 380nm pitch on top of CMOS wafers in 22nm fully-depleted silicon-on-insulator (FDSOI) technology. The combination of these two will provide a one-of-its-kind experimental platform, at unprecedented high density and high accuracy, in evaluating compute-in-memory architectures for neuromorphic adaptive AI onthe edge in current and future ONR programs.less","339,932",2023,2023
0,Modeling and Analysis of RIVET-1 and IB09 Experiments: Inlet/ocean and Surfzone/Inner-shelf Exchange,United States Department of the Navy,to Falk Feddersen,"The exchange of tracer (temperature, salinity, contaminants, pathogens, sediment, nutrients, or larvae) between distinct nearshore geographical and dynamic regimes such as a tidal inlet and the ocean or the surfzone and the inner-shelf is poorly understood. For example, the tidal forcing dominates within the inlet whereas just outside the inlet wind, wave, buoyancy, and rotation processes become more important. Similarly, breaking-wave driven surfzone processes are radically different from the wind, buoyancy, and rotation driven processes in the inner-shelf. The interface of these regimes is important to Navy operations, yet neglect of the dynamical difference across these regions, particularly stratification, can lead to significant errors in quantifying the magnitude and mechanisms of exchange. I led two recent dye tracer release experiments: a surfzone/inner-shelf experiment (IB09, Fall 2009, Imperial Beach CA) and a tidal-inlet/surfzone/inner-shelf experiment (RIVET-I, Spring 2012, New River Inlet NC). Both IB09 and RIVET experiments had significant dye, temperature, wave, and current observations, spanning remote-sensed and in situ, for comparison against models. Each experiment provides different insight into nearshore exchange processes. Stratification plays a major role in the exchange across dynamical boundaries such as inlet/ ocean or surfzone/inner-shelf. Building upon our current analyses, the extensive surfzone/innershelf IB09 and inlet/ocean RIVET-I observations will be used in conjunction with coupled numerical models to improve our understanding of exchange across these distinct dynamical regions. This will be performed by combining remote-sensed observations, in situ observations, and simulations of tracer exchange, using coupled models (funwaveC/ROMS/SWAN) that include all the potentially relevant physics. In particular, we will 1. Perform coupled model simulations of surfzone and stratified inner-shelf temperature and dye from the IB09 field experiment. Subsequent model-data comparison and analysis will allow for new understanding regarding the mechanisms (rip currents, internal waves, Stokesdrift exchange), length-scales, and time-scales of tracer and stratification evolution onto the inner-shelf. 2. Perform model-data comparison & analysis for inlet dye releases with negligible wind and waves but strong stratification. This will lead to insight into how does material dispersion occurs between a tidal inlet and a stratified open ocean. This will push the existing model parameterization for vertical and lateral mixing to its limits, something which has not been tested before, and lead to insights regarding lateral and vertical tracer dispersal. The result of this new modeling of existing field observations and analysis will provide an improved understanding of the exchange across these distinct dynamical regions.less","339,769",2016,Summarize
0,An Assessment of Wave Observations From An Unmanned Underwater Vehicle,United States Department of the Navy,to PETER ROGOWSKI,"A collaborative effort is proposed between the Naval Surface Warfare Center (NSWC, Carderock Division, to be funded directly from ONR) and the Coastal Observing Research and Development Center (CORDC) for testing, and validation of directional wave spectrum observations using an Acoustic Doppler Current Profiler (ADCP) integrated onto a submerged moving platform. Thisstudy will examine trade-offs between, depth of operation, speed of operation, and range of ocean wavelengths/frequencies that can be sampled, and impact of system noise on the resolved measurement. CORDC will leverage one of their UUVs for initial research, development, test and evaluation efforts.less","339,504",2018,2020
0,Micro-Spectrochemical Analysis of Complex Samples Utilizing Combined Optical-Photothermal Infrared and Raman Spectroscopy,United States Department of the Army,to Vicki Grassian,"Understanding the fate and transport of contaminants in the environment lies at the forefront of understanding water quality. Interfacial chemistry between water and soil plays an important role in the transformation of contaminants in the environment. However, it is well known that this chemistry can be complex, as these transformations depend on a number of factors. Limiting our understanding of these transformations are the tools needed to investigate these complex environmental systems. Motivated by this lack of knowledge, this research focuses on purchasing and utilizing a relatively new technique to investigate the nature of soil surfaces and other materials relevant to the Army Research Office and the Department of Defense. In particular, micro-spectroscopic techniques, such as optical photothermal infrared (O-PTIR) spectroscopy coupled to Raman spectroscopy, has been developed to provide high spatial resolution that are beyond the limits of conventional techniques. The instrument called a ÒmIRage+RamanÓ is able to achieve submicron spatial resolution, as low as 0.5 micron, which allows for the mapping of chemicals in complex environmental systems to gain information about the nature of coatings found on soil surfaces in the environment. This will allow for the better understanding of how these surfaces interact with chemical contaminants. Currently the instrument has been mainly limited in its application to life sciences and polymer research. The goal of the proposed plan is to further develop this instrument into studying the multiple phases and chemicals that are simultaneously present in environmental systems. By taking advantage of the high spatial resolution chemical mapping capabilities of the mIRage+Raman instrument, we will be able to bridge the chemical data from the spectral analysis and the physical data from the optical images to clearly investigate environmental interfaces that play a role in contaminant transformation. Furthermore, this instrument allows for the study of environmental films that contain soft materials such as biological components and organic matter. The instrument also allows for rough samples to be analyzed and can be used to investigate in detail the heterogeneity of the sample. Thus, the mIRage-Raman instrument will provide a wide range of valuable information about the heterogeneous nature of complex environment samples. These include geochemical (soil) interfaces, urban films, surface films in indoor environments and new materials currently being developed for chemical warfare agent decontamination, thereby opening up its potential in environmental research focused on remediation and decontamination. This research aligns well with the ARO Environmental Chemistry Program as the development of new tools and techniques is key to studying environmental complexity to better understand chemical fate and transport as well as environmental forensics. Since the interfacial region is of most importance, this technique can play an important role in determining the spatial heterogeneity and molecular species on these interfaces. The instrument can also be applied to other areas of interest to the DoD including the development of new materials for decontamination.less","335,000",2022,2023
0,Secretary of the Navy Professor of Oceanography,United States Department of the Navy,to Walter Munk,"This project is to be conducted Dr. Munk, who will be trying to understand the records taken on the sea floor at station H2O midway between Oregon and Hawaii, at a depth of 5 km. At higher frequencies they are highly correlated with local surface waves of half their frequency. At still higher frequencies the correlation appears to be with waves of the same frequency! These are largely empirical relations; we do not understand the underlying physics relating the deep-ocean “wind noise” to surface wind speed. work has been limited to analysis of the records at the H2O station. By the end of 2014, Scripps oceanographers, P. Worcester and J. Berger, will have taken six high quality records of pressure and velocity, four north of Hawaii at 5 km depth and two in the eastern Pacific at 1 km depth. These records will be available to Dr. Munk at an early time and in a convenient format; they will provide basic information on the dependence of wind noise on ocean depth and sea floor geology.less","330,000",2015,2017
0,Ultra-wideband and High Dynamic Range Cryogenic Electro-Optic Modulators and Switches for Improved Detector System Scalability,United States Department of the Navy,to Shayan Mookherjea,"This DURIP proposal is submitted to the ONR (Dr. Deborah Van Vechten, Email: deborah.vanvechten@navy.mil), in request of funding to acquire a cryogenic probe station and testing apparatus for research in high-bandwidth, low-energy, electro-optic modulators and sw itches.Recently, moderately low drive voltage (1 - 4 volts) electro-optic modulators (EOMs) with about 100 GHz bandwidth (true elec tro-optic RF bandwidth) have been developed and demonstrated using thin-film electro-optic materials. Such EOMs exceed the bandwidth that can be achieved using silicon photonic or III-V photonic modulators, and also offer realization of true phase modulation as we ll as high extinction ratio amplitude modulation through linearized Mach- Zehnder device structures. However, a different class of o ptimized EOM designs can offer maximum instantaneous bandwidths exceeding 0.5 THz and driving voltages as small as a few millivolts. The realization of THz-class bandwidths and ultralow driving voltages in EOMs could be helpful for amplifier-free readout of single flux quantum signals, or to fully exploit the timing resolution supported by certain single-photon detectors where the timing jitte r can now be lessthan 3 ps full-width at half-maximum.Although modern designs and fabrication methods allow additional degrees of freedom which permit precise index matching and impedance definition, the RF loss of the transmission line prevents the EOM perform ance from reaching its fundamental limits under normal conditions. In fact, in devices where performance is governed by RF loss, it is not possible to fully trade off excess bandwidth for lower voltage. We propose that, by modifying and optimizing the design for cryogenic operation, EOMs with long transmission lines can be designed and optimized to achieve ultralow drive voltages while also achieving ultrahigh bandwidth and high extinction ratio. Such traveling-wave EOMs would be relatively unimpacted by the significant stabilization constraints, as well as the linearity and dynamic range limitations of resonant (e.g., microring) EOMs. When brought together, ultrahigh bandwidth, low-voltage EOMs and high photon-efficiency, low-jitter single photon detectors will allow mm-wave s ignal processing and interconnects at the physical limits of detectivity, and this capability, if successfully realized in real devi ces, can enable a wide range of applications relevant to the DoD in communications, sensors, LIDAR, tomography, phased arrays, metro logy, test and measurement, spectrum surveillance and position, and navigation and timing (PNT) applications. Thus, in this DURIP pr oposal, we seek to acquire instrumentation that can be used for research in cryogenic ultra-high bandwidth electro-optic modulator a nd switch devices.less","329,497",2021,2022
