,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,High Precision Remote Cardiopulmonary Monitoring through combined iPPG and Low Power Radar,United States Department of the Air Force,to Xiaoguang Liu,"Vital sign, such as respiration rate and heart rate, provide important indications of the physiological and mental conditions of an Airman. Being able to understand the physiological and mental conditions of an operator is therefore of vital importance to improving the efficiency and efficacy of future Air Force operations. Current state-of-the-practice in continuous cardiopulmonary vital sign monitoring involves wearable devices/instrumentations that require physical contact to the human body, exerting additional physical constraints that may undermine operations. In contrast, contact-free monitoring of vital sign is a user-friendly approach compared to contact methods. The Cardiac Motion LLC and University of California Davis teamâ€™s solution is a hybrid technology platform, a total solution that can be used for non-intrusive remote vital sign sensing. By building the system on an integrated prototype, the CM/UCD approach will deliver accurate and robust monitoring over a distance of several meters. The system will be suitable for use in command and control and adaptive training scenarios. The system will also be suitable in field operations for monitoring the physiological and mental conditions of weapon operators.less","150,000",2019,2020
0,DURIP CUSTOMIZED SYSTEM UPGRADE TO IMAGE CELL SIGNALING IN VIVO AND EX VIVO SPATIOTEMPORALLY MODULATED WITH ELECTRIC FIELDS,United States Air Force,to MIN ZHAO,"Our current MURI project entitled 'Understanding and Controlling the Coupled Electrical, Chemical, and Mechanical Excitable Networks of Living Systems' has demonstrated that cells integrate electric signals-stimulation with biochemical signaling and biomechanical activities. Such integration of cell behavior reveals previously unknown potentials of controlling cells. For example, highly coordinated collective migration, collective activation of intracellular pathways, and cell differentiation, could be induced by delivery of electric fields in a spatiotemporally controlled manner. Some of these cellular behaviors have now been confirmed by our MURI team and other labs in vitro. One critical question remains to be answered- can such spatiotemporal regulation of cell signaling at the cell population level be achieved in vivo. This request for DURIP support for an imaging system upgrade will enable us to answer this question and update our parental MURI to allow in vivo control and visualization. Specifically, we seek support to upgrade a customized imaging system to determine how the novel control mechanisms using electric fields can be used to precisely modulate critical signaling pathways for cell signaling in organoids in vivo.less","150,000",2022,2023
0,Time-Frequency Feature Extraction from Nonstationary Multiple Time Series and its Applications,United States Department of the Navy,to NAOKI SAITO,"A central question of time-frequency analysis is how to decompose a signal with timevarying oscillatory properties into several components with distinct amplitude and frequency behaviors. The time-frequency characteristics of the input signal visualized by the popular spectrogram are often too blurred to decompose the signal reliably into a finite sum of amplitude-phase components and extract the instantaneous amplitude (IA) and instantaneous frequency (IF) of each component. We propose to use the so-called Synchrosqueezing transform (SST) to sharpen the spectrogram for reliable retrieval of IAs and IFs of an input signal, which allows us to analyze and interpret each component separately. However, the current SST theory has several limitations when dealing with real nonstationary signals including sonar signals and music recordings, which often have strongly modulated/discontinuous IAs and/or highly-varying IFs. In order to mitigate them, we will investigate the use of more adaptive time-frequency representations in the SST, e.g., the quilted Gabor transform, the Chirplet transform, and the prolate spheroidal wave functions. As applications of our tools, we propose to analyze sonar recordings and separate out the acoustic waves reflected or emitted by man-made objects from other unwanted sounds (e.g., whale clicks, ambient noise, etc.), which should help the Navy’s effort on Automatic Target Recognition (ATR). In addition, we propose to develop and test a procedure to map each amplitude-phase component in the data to a sequence of musical notes and assign a synthetic musical instrument so that we can hear and characterize the data with our own auditory system, a process known as “data sonification.” For this purpose, we plan to use temperature measurements made at different depths of a lake for aquatic ecosystem studies.less","150,000",2016,2017
0,Modeling of Polytonic Dose Response Relationships,United States Department of Defense,to Raymond Peterson,"Dose response relationships are fundamental to pharmacology and many other fields. Increasingly, scientists are encountering polytonic dose response relationships. These relationships are not well-characterized by linear and s-shaped models. Our team has extended the traditional 4 parameter logistic model by replacing the dose parameter with the quadratic function as an effective dose function. This approach visually fits the dose response data of Zhang better than the nonparametric method that Zhang proposes. Our phase I work plan is to fully characterize this approach, to apply it to a range of polytonic dose response relationships, and to prototype cloud software that makes the approach useful to others. The principle investigator of the team is David Rocke, Director of Biostatistics for the Clinical and Translational Science Center of the University of California, Davis. David has been recognized internationally for his work. Also participating as statistician from UC Davis is Blythe Durbin-Johnson, who has 70 publications. The project manager, from Granite Point Ventures, is Raymond Peterson. He has been principle investigator on $4.6 million in SBIR projects.less","149,999",2017,2018
0,Nanocomposite Scandate Tungsten Powder for High Current Density and Long Life Thermionic Cathodes,United States Department of the Navy,to Neville Luhmann,"Vacuum Process Engineering Inc. in collaboration with the UC Davis millimeter wave research group proposes to develop a large scale production process for nanocomposite scandate tungsten powder for advanced high current density and long life thermionic cathodes that have been previously demonstrated by UC Davis to be superior to the commercially available state-of-the-art. The produced cathodes demonstrated over 100 A/cm^2 loading at 1050C and over 40 A/cm^2 current loading at 850C with lifetime of over 20,000 hours. The team will develop a process that could be scaled up to 300-500 kg per year and confirm the high quality of the produced powder by providing detailed powder evaluation data as well as cathode testing results in diode type and Pierce gun type test vehicles for pulsed and continuous wave operation. Finally, the team will provide cathode samples for independent evaluation in real devices by CPI, L-3 Electron Devices, Teledyne MEC, SLAC, and JPL as attested to by collaboration endorsement letters. Semicon Associates will provide necessary support for packaging development and delivery to the customers. Dr. Randall German will provide powder metallurgy consulting services to the team for development of reliable and consistent large scale powder manufacturing process.less","149,966",2015,2017
0,Active Transfer Learning for Intelligent Tutoring,United States Department of the Navy,to Jeremiah Folsom-Kovarik,"We propose an intelligent assessment concept that will discover and reason about KSAs in multiple instruc-tional domains and settings. SoarTech will team with world-class researchers from the University of Califor-nia, Davis and the University of Memphis to research and develop TARGET: Transfer via Active Requests to Generalize Effective Training. TARGET will enhance SoarTechs assessment system DARTS, currently in schoolhouse use, with Active Transfer Learning that models student performance and skills in multiple in-structional domains, identifies underlying skills, finds relationships between domains, and actively queries human experts to continually improve its model. Learning Space Theory makes detailed cross-domain models tractable, enables inference that is understandable to nontechnical users and mathematically sound, and di-rects adaptive testing or intelligent tutoring. With these components, TARGET can predict what KSAs might be important to train a new capability, reduce testing needed to estimate students underlying proficiency, and remain accessible to instructors and SMEs who will be able to understand, trust, control, and update the sys-temless","149,884",2015,2016
0,Low-Power Microwave Oscillator (LMO),United States Department of the Air Force,to Miao Zhu,"High-performance microwave atomic clocks have broad applications, both for military and civilian uses.  A low-phase-noise microwave frequency oscillator/synthesizer is necessary to ensure the high performance of these microwave clocks.  A power-hungry conventional low-phase-noise microwave frequency oscillator/synthesizer circuit usually limits the reduction of the power consumption in these atomic clocks.  AOSense proposes to combine recent development of sub-sampling phase-locked loop (SSPLL) in microwave integrated circuit design with our expertise in microwave atomic clocks to demonstrate a low-power, low-phase-noise microwave SSPLL circuit, which will enable low-SWaP microwave atomic clocks for quantum timing applications.less","149,856",2020,2020
0,DURIP: Semiautomated Optoelectronics Characterization System for Deep-Ultraviolet Photodetectors and Solar Cells,United States Department of the Army,to Jerry Woodall,"Since the mid-20th century, long range missiles with nuclear, biological, and chemical capabilities have been a serious threat to the United States. However, in the last twenty years the threat from unstable rogue nations possessing these weapons has become a reality. Missile launch detection and interception systems have been developed, but largely the success rate of these systems is low in practice. Additional deep-ultraviolet sensors with solar blindness would improve the effectiveness of missile detection and tracking. Additionally, high efficiency photovoltaic devices are critical for energy independence for the United States and providing field portable power for operations abroad. This DURIP seeks to acquire the equipment necessary to quickly and easily measure the responsivity and efficiency of solar blind deep-UV Ga 2 O 3 photodetectors and III-V solar cells respectively to support research on the two previously mentioned objectives. The research in these subjects will enhance research into research of interest to the US Army, particularly missile detection and defense applications as well as portable power in remote locations. This system will also aid the education of future scientists and engineers who do their internships at our laboratory with hands-on experience with modern lab equipment and techniques for characterization and analysis of semiconductor devices.less","136,351",2019,2020
0,Identifying compounds that increase mitochondrial performance,United States Department of the Army,to Gino Cortopassi,"The objective of this proposal is to isolate drugs that will enhance human physical and cognitive performance and resilience to trauma through enhancement of mitochondrial function. The significance of this opportunity is to reduce biological constraints on the modern army. Smaller, faster-moving fighting forces are constrained by physical endurance, which in turn is directly related to number and efficiency of muscle mitochondria. Additionally, mitochondrial function declines with age, contributing to the age-related loss of physical and cognitive performance. Experienced soldiers are forced to retire because of these losses of performance. Finally, field trauma leads to tissue death when metabolic reserves are insufficient. We have modified a high-throughput cell-based assay to sensitively monitor mitochondrial function, and will use this assay to screen for compounds increasing mitochondrial performance, through increased proliferation or increased electron transfer. We demonstrate that the assay detects a known mitoproliferation drug, and will optimize the assay for screening in 96 and 384-well plates in Phase I. In Phase II multiple drug and natural compound libraries will be screened, and mito-active drugs identified. The discovery of mitochondrial enhancers would represent an important step toward improving human performance and trauma resistance through augmentation of mitochondrial function througout aging.less","100,000",2008,2009
0,A miniature RFID sensor for biological warfare agents (BWAs) detection,United States Department of the Air Force,to Pengcheng Lv,"In this proposal, Intelligent Automation Inc. (IAI) and the University of California at Davis (UC Davis) detail the development of a novel miniature RFID sensor for BWA tracking and identification at a standoff distance. The key innovations of our approach include: a)The design of a planar inverted- F antenna (PIFA) on the RFID chip to receive and transmit RF signal. The compactness, good impedance and radiation performance, and ease of fabrication make PIFA well suited for the current application.; b)The use of a DNA decorated carbon nanotube (CNT) resonator as the chemical sensing element.; c)A compact reader will be implemented with Conventional-Off-The-Shelf (COTS) elements to allow portable applications; and d)The application of similarity measure algorithms to detect minute changes in the detected signal, thus increasing the detection probability and standoff range. Consequently, it is an attainable goal to realize a miniature RFID sensor with a compact and portable reader for long range identification purpose. We expect that the RFID chip will be smaller than 1 cm2, the reader will be manportable, and the total cost of the RFID sensor and the reader will be less than $1K if produced in small volume.less","100,000",2007,2008
0,Engineered Nanostructured Magnetic Alloy,United States Department of the Air Force,to Asit Biswas,"In this Phase I STTR program teaming with magnetic and materials experts Advanced Powder Solutions will develop a low cost high strength, high tensile, nano-structured soft magnetic alloy and rapid fabrication of magnetic component for actuators using innovative consolidation process. Teaming with system integrators and university experts Phase II will continue the characterization of these high temperature magnetic materials and will fabricate more specific components for the Air Force use BENEFIT: If successful the high strength, high temperature magnetic material will fill the need for high strength, high curie temperature, high permeability, low hysteresis , large saturation and remnant magnetizations and very low coercivity magnet. In addition making component by this netshape powder metallurgy process will replace current costly high temperature melting/casting/hot rolling/cold rolling/machining/ annealing route for making electromechanical and electro-hydrostatic actuators for flight control surfaces. Other uses are magnetic bearing, rotor, transformer, Power, Control, and Monitor Electronics (PCME), Interface Box (IBOX), Power Conversion Unit (PCU), automotive short-stroke actuators, for applications such as high-speed diesel fuel injector control valves; active and passive magnetic bearing actuation systems for electric vehicle flywheel energy storage unitsless","100,000",2008,2009
0,Dynamic 3-D Threat Mapping Using a Sensor Constellation Deployed on Mobile Platforms,United States Department of the Army,to Bogdan Cosofret,"Physical Sciences Inc. (PSI) and its partners, Research Support Systems (RSI, a PSI-subsidiary) and Professor Thomas Strohmer of UC Davis, propose to develop an innovative approach that can be employed by an ‘on-the-move’ sensor constellation to determine the size (length, width, and height), absolute geo-location, and 3-D concentration distribution of chemical threat clouds released on battlefields. The available information from such a system will enhance the situational awareness of the warfighter. Through the development of a simulation environment, PSI and its academic partner will develop and demonstrate optimum triangulation and reconstruction algorithms that are robust to pointing uncertainties, noisy and limited projection data from uneven terrains, while at the same time minimizing reconstruction errors and reducing the computational load. A deployable prototype will be developed and demonstrated as part of a follow-on Phase II program. The system (2 or more sensors moving at ~30 mph) will be capable of 3-D cloud reconstructions accounting for total threat mass with less than 30% errors. Threat Center-of-Mass tracks will be accurate to better than 80% while the mobile sensors provide ~0.2º absolute pointing accuracy. 3-D threat reconstructions will be generated once every 90 seconds.less","99,996",2010,2011
0,High Throughput Forensic Palynology,United States Department of the Army,to Frank Muennemann,"This proposal develops a new system to track the past location of persons and materiel, based on rapid and accurate collection and classification of pollen grains. Plant pollen stands out among naturally occurring geolocation markers for the following reasons: Pollen is abundant and collects on exposed surfaces in all humanly habitable land areas; morphological and spectroscopic properties of pollen differentiate species and express a wealth of genetic information which can be translated into a geographical trail; human subjects are mostly unaware of the information potentially divulged by the dust they carry. The system consists of an advanced sample collection subsystem, an automated microscope and multispectral imager, and software able to identify, classify and geolocate pollen grains found in the sample. Clustering algorithms applied to parameters extracted from multispectral images are used to identify grains of common origin; this raises the reliability of identification significantly relative to classification from a single image. Geolocation of subjects is derived from known distribution of classified pollen types collected from their clothing or other surfaces. The collection and analysis systems are designed for high throughput and portability with no user interaction required. No knowledge of pollen science is required to operate the system.less","99,995",2012,2012
0,Theoretical Models of Quantum Conductance on Graphical Processing Units,United States Department of the Air Force,to Jason Quenneville,"ABSTRACT: Due to the costs associated with their fabrication, theoretical prediction of conductance in molecular and nano-electronic systems is a cost-effective tool in the design of new devices. Unfortunately, the techniques currently used to treating conductance are computationally expensive, and modeling real systems accurately has been a challenge. We propose to tackle this problem by developing new and more effective algorithms and exploring new computer architectures. Research at UC-Davis has yielded a technique (Tunneling Current, TC, theory) for efficient calculation of conductance in complex molecules and nano-structures. In addition, PetaChem, LLC now maintains quantum chemistry code (TeraChem) designed for graphical processing units (GPUs) that calculates electronic structure in systems as large as 2000 atoms using DFT. Our Phase I effort will focus on combining these two advances to improve the reliability of theoretical modeling for nano-electronic devices. Specifically, TC theory will be tested for its accuracy in modeling conductance in metal-molecule-metal junctions, and results will be compared to those from RT-TDDFT. Algorithms suitable for GPU implementation of TC theory will then be derived. Our Phase II product will be computer software that allows both TC and RT-TDDFT calculations and executes on GPU platforms. BENEFIT: The product of the proposed STTR effort, after Phase II, is a computer software module that would allow for the efficient and accurate prediction of the linear and non-linear optical response of materials. The software, which will be designed to run on graphical processing units, will permit efficient, thousand-atom simulations using the high-level real-time TDDFT method and periodic boundary conditions. These simulations will be 2-3 times faster and 10 times bigger than those performed by current software on standard CPU platforms. The Phase I proof-of-principle demonstration will consist of a test of full-response function, real-time (RT) TDDFT for its applicability to Air Force problems and the derivation of the mathematical algorithms for RT-TDDFT with periodic boundary conditions. This new simulation software will enable modeling of the complex interaction of light and matter in photovoltaic materials and non-linear optical devices, as well the UV/Vis absorption spectra of chemical and biological agents, explosives for better detection techniques.less","99,990",2011,2012
0,Portable Fully-Automated Soil Property Measurement Probe,United States Department of the Army,to Bernard Jahn,"The CSA-UCDavis team proposes to develop a soil measurement device to allow for rapid and accurate measurement of soil parameters in order to rapidly and accurately characterize the terrain. The device will be man-portable but also allow for mounting to a small robotic vehicle. Parameters that will be measured include but are not limited to cone index, soil friction index, as well as soil shear index. Laboratory and field testing will be conducted to compare the device to commercially available cone penetrometers and soil shear strength instruments. Additional features that will be incorporated by the end of Phase II efforts include motors or actuators to provide for automated normal and torque loads and corresponding displacement sensors. This man-portable soil measurement device will allow for a method to characterize the terrain through measurements of shear, sinkage, and frictional properties of the soil. This will guide in determining if a soil is trafficable, including both by ground- and air-based transport vehicles, thus aiding in making decisions regarding operational mobility and military engineering operations.less","99,985",2007,2008
0,A High-Level Operator Abstraction for GPU Graph Analytics,Defense Advanced Research Projects Agency,to Erich Elsen,We propose to build a framework around an operator formulation to enable rapid development of massively parallel solutions to large graph problems. Graph algorithms are expressed by a small number of operators that are applied to components of the graph.less,"99,939",2014,2014
0,Tunable High Quality Factor Radio Frequency Filters,Defense Advanced Research Projects Agency,to Alexei Smirnov,"In this STTR project, RadiaBeam Technologies and UC Davis will develop an innovative, compact, durable, high unloaded Q (>1000), microwave filter. The filter will be tunable over a wide band (>2 octaves), and can be configured in a bank of filters to cover the range of 20 MHz to 30 GHz. The filter design proposed will be less susceptible to creep-related frequency drift, and promises very long life time, as the tuner is free from static stress. The filter can use simplified frequency control, as it does not need high voltage or energy to retain any given fixed frequency profile. In Phase I, the electromagnetic design of the filter will be optimized, and the closed loop control and voltage supply needed to retain the frequency state will be considered. Detailed simulations will be performed to show tunable performance and applicability for a wide range of military and commercial waveforms.less","99,937",2012,2012
0,"Innovative CFD Algorithm, Libraries & Python Frameworks for Hybrid-GPU Computing Architectures",United States Department of the Air Force,to Earl P.N. Duque,"The need for faster highly resolved solutions coupled with the advent of General Purpose Graphics Processing Unit (GPGPU) architectures and the development of GPGPU algorithms at the University of California, Davis present an opportunity that JMSI Inc. proposes to leverage by developing algorithmic and software solutions for GPGPUs in “Innovative CFD Algorithms, Libraries & Python Frameworks for Hybrid CPU-GPU Compute Architectures”. In the Phase 1 effort proposed herein, JMSI Inc. proposes to develop prototype algorithms for the core CFD primitives and matrix solvers that can be used with any CFD code through either libraries or a Python Interface Framework. The prototypes are based upon GPGPU research produced by the University COLLABORATORs, Profs. John Owens and Roger Davis, from the University of California, Davis. The MBFLO code by Prof. Davis will be used to demonstrate the core CFD primitives while a development implicit code will be used to demonstrate the use of implicit time stepping algorithms by Owens that are amenable to GPGPU architectures. BENEFIT: Accelerated CFD solutions at lower cost. Open source GPGPU libraries and Python Components that can be used with any CFD solver.less","99,877",2010,2011
0,High-throughput femtosecond fiber laser microstructuring system,United States Department of the Air Force,to Jian Liu,"Based on our success in developing the world first commercial 100 micro Joule <200 fs fiber laser system and our leading technology development in ultrashort pulsed fiber laser, PolarOnyx and University of California at Davis proposes, for the first time, a fs-high power (100 W), high energy (>100 uJ) and high repetition rate (MHz) fiber laser microstructuring system to meet with the requirement of the solicitation AF08-T029. It is incorporating our proprietary technology of pulse shaping, beam shaping, spectral shaping and polarization shaping. These will make the fiber laser microstructuring system superior in terms of throughput, size, and cost. Experiment on microstructuring glass and microfluidic channels will be carried out. A table top demonstration will be given in Phase I. BENEFIT: The proposed high energy fs-100W fiber laser micromachining system can be used in many military applications, such as micromachining, space, aircraft, and satellite applications of LADAR systems and communications, laser weapons, and target designation and illumination. PolarOnyx will develop a series of products to meet various requirements for military deployments. With successful development of the laser, the technology proposed by PolarOnyx will provide a vital tool to solve the existing and potential issues and merge with the huge markets including • Material processing. This includes (1) all types of metal processing such as welding, cutting, annealing, and drilling; (2)semiconductor and microelectronics manufacturing such as lithography, inspection, control, defect analysis and repair, and via drilling; (3) marking of all materials including plastic, metals, and silicon; (4) other materials processing such as rapid prototyping, desk top manufacturing, micromachining, photofinishing, embossed holograms, and grating manufacturing. • Medical equipment and biomedical instrumentation. The high power amplifier/laser can be applied to ophthalmology, refractive surgery, photocoagulation, general surgery, therapeutic, imaging, and cosmetic applications. Biomedical instruments include those involved in cells or proteins, cytometry, and DNA sequencing; laser Raman spectroscopy, spectrofluorimetry, and ablation; and laser based microscopes.less","99,374",2008,2009
0,Additive Manufacturing for Microwave Vacuum Electron Device Cost Reduction,United States Department of the Navy,to Pedro Frigola,"The Department of the Navy has a need for the development of an additive manufacturing (AM) process for key vacuum electronic device components to meet on-demand, flexible, and affordable manufacturing requirements. The developed manufacturing method has a potential to reduce cost of vacuum electronics by as much as 70% as well as simplify and hence expedite production process of these devices by eliminating braze joints and thus also improve reliability. To demonstrate feasibility of the AM technology applied to vacuum electronics: during the Phase I effort a sample RF circuit structure will be built and a technique for printing metal to ceramic seals will be developed; during the Phase II effort, a full coupled cavity travelling wave tube (TWT) structure attached to two ceramic isolators on both ends will be built and demonstrated for RF performance (cold test), high voltage isolation, and ultra-high vacuum holding capability. This approach will also demonstrate the capability of single-step production of complex systems confirming clean and full density material conditions, mechanical tolerance, and surface roughness requirements. In addition, this development will also open opportunities for improved thermal management designs for RF circuit cavities as well as for more advanced RF circuit cavity designs.less","79,929",2016,2016
0,Reduction of Soft Tissue Injuries and Down Days with Female-Specific Collagen Intervention,United States Department of the Air Force,to Miguel Zeran,"Momentous seeks to deliver a joint health intervention designed specifically for female military servicemembers. It maximizes the benefit of collagen and vitamin C for injury reduction with novel additionals to limit increased injury risk due to the physiological impacsex-specificcific hormones. This effort will adapt the composition of Momentous Collagen Shot, a leading collagen product, to meet the military-specific use case of female-specific joint health. The design adds ingredients to counteract joint laxity seen during the luteal phase of the menstrual cycle. Momentous’ solution promotes collagen synthesis, deposition, and matrix building alongside tendon and ligament strength and bone density improvement. Across the US military, lower extremity overuse injuries are the leading cause of being medically not ready for duty, as well as lost and limited duty days. MSKI is the leading source of down days causing 25 million limited duty days DoD-wide annually resulting in 2.4 million doctor visits and accounting for $548 million in direct patient care cost (Teyhen et al., 2018). The military is constantly looking to develop new and innovative ways to improve the human performance and well-being of its servicemembers. Unfortunately, many of these solutions are not one-size-fits-all, especially regarding women. Women participating in the same sports as men suffer 2-8 times more catastrophic musculoskeletal injuries (MSKI)  than men (Larruskain et al. 2018; Waldén et al. 2011). A female servicemember is 2X more likely to suffer an MSKI than her male counterpart (Grimm et al., 2019). Of the 62,489 active USAF Security Forces duty personnel from 2009 to 2018, 40,771 (65.2%) were diagnosed with at least one musculoskeletal injury, where women had a 31% higher injury rate than men (Sundstrom et al., 2021). According to Rhon, Greenly, et al. (2021), females in the military have up to 3 times greater risk of sustaining lower extremity musculoskeletal injuries than their male counterparts and while women make up only 15% of the military population, they are 40% of military patients undergoing hip arthroscopy. Most injury reduction interventions seek to make a person stronger, change their posture or gait, or increase their range of motion. However, female servicemembers face two unique unmet challenges: (1) a lack of consideration for increased joint laxity, and subsequent increase in injury risk, as seen during the luteal phase of the menstrual cycle, and (2) a complete absence of female-specific interventions.  The team of collaborators joining Momentous includes among others: the world’s #1 collagen researcher, Keith Baar (Ph.D., Professor of Molecular Exercise Physiology, UC Davis). The RDT&E includes phases for product design, clinical research, manufacturing, and acceptance testing. A clinical research study will be performed among female athletes at UC Davis under Dr. Keith Baar to demonstrate solution superiority.less","74,885",2022,2023
0,Cryogenic Processing of Nano-Aluminum Powder and Consolidation of Armor Nano-Aluminum Composite Plates,United States Department of the Navy,to Timothy Delahanty,"The Team will demonstrate a continuous cryomilling system for Aluminum powder processing that promises cost effectiveness. · The continuous attriting system will use a series of connected attritors, so loading and unloading of each machine is accomplished sequentially on-line, with a minimum of downtime for unloading, cleaning, and loading. With all machines at the Liquid Nitrogen temperature, the potential for yield improvement increases and the reduction in the potential for contamination decreases – economies of scale are improved. · Powder processing will apply what has worked well in the Marine Corps SSM program. Innovations include maintaining a Nitrogen cover for all processing, using vacuum level as the controlling variable in degassing, and applying a tamping process to pack the powder to 65%. · For powder consolidation, we will demonstrate two processes, both of which have performed well. · Commercial extrusion and rolling will use available technology. Our university partner is the leading entity in cryomilling research, the UC-Davis. BENEFITS: Commercial applications for the technology to make large plates include their use in the bimodal form for structural materials where high strength and low weight are significant advantages. These include aerospace applications and high performance automotive applications.less","70,000",2006,2007
0,Environment-Aware Security System,United States Department of the Navy,to Todd Heberlein,"When intrusion detection systems were first being developed in the 1980s and early 1990s (1) actual attacks were extremely rare, (2) only a small number of vulnerabilities were typically known at any given time, (3) few important systems were connected toopen networks, (4) the variety of interactions and interdependencies between processes and systems were limited and (5) the largest open network, the Internet, was relatively small. Today, all this has changed, and because of the change, we shouldreconsider the role of monitoring in our information systems. We propose a radical system design that repositions sensors from the role of detecting and responding to attacks to the role of predicting and preparing for attacks. Furthermore, byintegrating information on control surfaces, system dependencies, a unifying ontology, and identifying power-law properties in the network, we can dramatically increase the inherent security of a site. Our proposed Environment-Aware Security Systemchanges the role of monitoring from a detect and respond role to a predict and prepare role. The end result is that the entire network is significantly more robust to attacks from outsiders, insiders, and automated attacks such as worms. Since securing asystem is much less expensive than recovering from an attack, such an approach is considerably more cost effective for an organization. And since the entire system is considerably more robust, the probability that an attack will affect mission criticaloperations is dramatically reduced.less","69,998",2002,2003
0,Advanced Real Time Battery Monitoring and Management System,United States Department of the Navy,to Eric Ackermann,"Although many off-the-shelf and semi-custom Battery Management Systems (BMS) are available, the Navy recognizes with this STTR Topic, and recent history illustrates, that a safety system with the required reliability and performance for mission critical applications has not been demonstrated. This proposal will detail the Spectral Labs Incorporated (SLI) and University of California, Davis (UCD) team’s proposed method for significantly improving Li-ion Battery Monitoring to detect the onset of cell degradation that could lead to catastrophic failure of a battery pack and providing a means to prevent such an event. It involves an innovative sensor architecture and associated diagnostic analysis algorithms based on detailed tracking of the behavior of Li-ion cells throughout their charge and discharge use cycles.less","69,994",2010,2011
0,Toward an Algorithm for Fast Matrix Multiplication,United States Department of the Army,to Thomas Strohmer,"The main goal of this STIR project was to study the validity of an hitherto unexplored idea towards carrying out fast matrix multiplication in O(n2 log n) operations. The significance of having such a fast algorithm for matrix multiplication at our disposal is dramatic. It would revolutionize much of computational mathematics, since it impacts a wide range of algorithms and applications, and is thus particularly relevant for very large scale computations. An O(n2 log n) algorithm for matrix multiplication could have an impact on science and technology of the 21st century that is comparable to the enormous impact of the Fast Fourier Transform (FFT) on the 20th century. The potential payoffs for aiding the Army to accomplish its mission are many, including new information technology capabilities, improved methods for signal- and image processing, as well as better data mining tools for massive, complex data sets.less","60,000",2017,2018
0,Exploring sandpile cascades on oscillator networks,United States Department of the Army,to Raissa D'Souza,"Problem overview: Cascading failures are a hallmark of complex systems and the BTW sandpile model of cascading dynamics forms a cornerstone for our understanding of such failures in systems ranging from avalanches and forest fires to electric power grids and brain networks. The latter two are systems of tremendous practical importance, more so they are examples of oscillator networks. Yet, the BTW model does not account for this. Hence there is a crucial need to understand the interplay between the oscillatory and sandpile dynamics to identify the range of new failure mechanisms and opportunities to enhance system performance and develop novel control interventions for the broad range of systems that have both oscillatory and cascading dynamics. Goals: In this project we propose to lay the foundation for understanding SOC sandpile cascades on networks of oscillators. The goals are: (1) to discover and analyze the new emergent behaviors that arise from the interactions; (2) to understand how the oscillator nodal dynamics impact the distribution of sandpiles; and (3) to identify parameters that we can tune to influence the cascading dynamics and potential local intervention strategies to control the cascades. Approach: Our focus is on coupling the quintessential model of cascades, the BTW model, to the quintessential model of synchronization, the Kuramoto model on a network system. Thus each node in the network is an oscillator with a particular natural frequency that has capacity to handle a certain amount of load. The load is modeled as discrete grains of sand that arrive on nodes chosen uniformly at random. Once the load on a node exceeds its capacity, the node ""topples"" and sheds its load to neighbors who may in-turn topple and so on. There are several natural choices for coupling together the dynamics. Inspired by electric power networks, where synchronization between elements is of fundamental importance, it is natural to lower the sand carrying capacity of nodes that are out of synchronization with their neighbors, as they are more susceptible to failure. When a node does topple the simplest scenario is that it sheds its load to neighbors and its capacity is subsequently fully restored with its phase reset at random. Our preliminary work shows that this leads to long-time oscillatory behavior with a long and desirable build-up phase where oscillators are fully synchronized and cascades are largely avoided, but ultimately the system reaches a tipping point where, in contrast to the BTW model, a large cascade triggers an even larger cascade, leading to a ""cascade of cascades"" dragon king event, after which the system has a short transient dynamic that restores full synchrony and returns the system to the build-up stage. The frequency of the long-term oscillations is much less than the natural frequency of the oscillators, introducing a new emergent timescale and long-range order in the system, opening opportunities for self-organized interventions and control. We will also explore a slightly more complicated combination of the BTW and Kuramoto models accounting for inertia. Here when a node gains more load its natural frequency slows down, and as it sheds load, its natural frequency speeds up. This dampens the long-time oscillations described above and leads to novel phenomena that we are currently mapping out including reducing large cascades. We will use a combination of numerical simulation and analytic treatment using branching processes and generating functions. In preliminary work we have developed the numerical studies to establish the behavior of the first model and the analytic treatment to predict the frequency of the long-term oscillations and cascade size distributions.less","60,000",2023,2023
